TrainCategory,TrainId,DayType,PassengerNum,FromStation,ToStation
L,4034,2,125,RD/86,LG/86
L,4034,2,125,LG/86,AR/86
L,4034,2,202,LG/86,/86
L,4034,3,4,ABL/86,LIH/86
L,4034,3,9,LIH/86,AB/86
L,4034,3,70,AB/86,SØ/86
L,4034,3,70,SØ/86,HB/86
L,4034,3,103,HB/86,RD/86
L,4034,3,125,RD/86,LG/86
L,4034,3,125,LG/86,AR/86
L,4034,3,202,LG/86,/86
L,4035,2,72,AR/86,LG/86
L,4035,2,72,LG/86,RD/86
L,4035,2,59,RD/86,HB/86
L,4035,2,35,HB/86,SØ/86
L,4035,2,35,SØ/86,AB/86
L,4035,2,8,AB/86,LIH/86
L,4035,2,4,LIH/86,ABL/86
L,4035,3,72,AR/86,LG/86
L,4035,3,72,LG/86,RD/86
L,4035,3,59,RD/86,HB/86
L,4035,3,35,HB/86,SØ/86
L,4035,3,35,SØ/86,AB/86
L,4035,3,8,AB/86,LIH/86
L,4035,3,4,LIH/86,ABL/86
L,4038,2,5,ABL/86,LIH/86
L,4038,2,9,LIH/86,AB/86
L,4038,2,52,AB/86,SØ/86
L,4038,2,52,SØ/86,HB/86
L,4038,2,85,HB/86,RD/86
L,4038,2,106,RD/86,LG/86
L,4038,2,106,LG/86,AR/86
L,4038,2,198,LG/86,/86
L,4038,3,5,ABL/86,LIH/86
L,4038,3,9,LIH/86,AB/86
L,4038,3,52,AB/86,SØ/86
L,4038,3,52,SØ/86,HB/86
L,4038,3,85,HB/86,RD/86
L,4038,3,106,RD/86,LG/86
L,4038,3,106,LG/86,AR/86
L,4038,3,198,LG/86,/86
L,4039,2,141,AR/86,LG/86
L,4039,2,141,LG/86,RD/86
L,4039,2,118,RD/86,HB/86
L,4039,2,78,HB/86,SØ/86
L,4039,2,78,SØ/86,AB/86
L,4039,2,15,AB/86,LIH/86
L,4039,2,7,LIH/86,ABL/86
L,4039,3,141,AR/86,LG/86
L,4039,3,141,LG/86,RD/86
L,4039,3,118,RD/86,HB/86
L,4039,3,78,HB/86,SØ/86
L,4039,3,78,SØ/86,AB/86
L,4039,3,15,AB/86,LIH/86
L,4039,3,7,LIH/86,ABL/86
L,4042,2,5,ABL/86,LIH/86
L,4042,2,10,LIH/86,AB/86
L,4042,2,52,AB/86,SØ/86
L,4042,2,52,SØ/86,HB/86
L,4042,2,90,HB/86,RD/86
L,4042,2,109,RD/86,LG/86
L,4042,2,109,LG/86,AR/86
L,4042,2,235,LG/86,/86
L,4042,3,5,ABL/86,LIH/86
L,4042,3,10,LIH/86,AB/86
L,4042,3,52,AB/86,SØ/86
L,4042,3,52,SØ/86,HB/86
L,4042,3,90,HB/86,RD/86
L,4042,3,109,RD/86,LG/86
L,4042,3,109,LG/86,AR/86
L,4042,3,235,LG/86,/86
L,4043,2,169,AR/86,LG/86
L,4043,2,169,LG/86,RD/86
L,4043,2,138,RD/86,HB/86
L,4043,2,89,HB/86,SØ/86
L,4043,2,89,SØ/86,AB/86
L,4043,2,18,AB/86,LIH/86
L,4043,2,8,LIH/86,ABL/86
L,4043,3,169,AR/86,LG/86
L,4043,3,169,LG/86,RD/86
L,4043,3,138,RD/86,HB/86
L,4043,3,89,HB/86,SØ/86
L,4043,3,89,SØ/86,AB/86
L,4043,3,18,AB/86,LIH/86
L,4043,3,8,LIH/86,ABL/86
L,4046,2,2,ABL/86,LIH/86
L,4046,2,7,LIH/86,AB/86
L,4046,2,50,AB/86,SØ/86
L,4046,2,50,SØ/86,HB/86
L,4046,2,94,HB/86,RD/86
L,4046,2,111,RD/86,LG/86
L,4046,2,111,LG/86,AR/86
L,4046,2,235,LG/86,/86
L,4046,3,2,ABL/86,LIH/86
L,4046,3,7,LIH/86,AB/86
L,4046,3,50,AB/86,SØ/86
L,4046,3,50,SØ/86,HB/86
L,4046,3,94,HB/86,RD/86
L,4046,3,111,RD/86,LG/86
L,4046,3,111,LG/86,AR/86
L,4046,3,235,LG/86,/86
L,4047,2,249,AR/86,LG/86
L,4047,2,249,LG/86,RD/86
L,4047,2,190,RD/86,HB/86
L,4047,2,123,HB/86,SØ/86
L,4047,2,123,SØ/86,AB/86
L,4047,2,22,AB/86,LIH/86
L,4047,2,4,LIH/86,ABL/86
L,4047,3,249,AR/86,LG/86
L,4047,3,249,LG/86,RD/86
L,4047,3,190,RD/86,HB/86
L,4047,3,123,HB/86,SØ/86
L,4047,3,123,SØ/86,AB/86
L,4047,3,22,AB/86,LIH/86
L,4047,3,4,LIH/86,ABL/86
L,4050,2,2,ABL/86,LIH/86
L,4050,2,9,LIH/86,AB/86
L,4050,2,66,AB/86,SØ/86
L,4050,2,66,SØ/86,HB/86
L,4050,2,95,HB/86,RD/86
L,4050,2,123,RD/86,LG/86
L,4050,2,123,LG/86,AR/86
L,4050,2,278,LG/86,/86
L,4050,3,2,ABL/86,LIH/86
L,4050,3,9,LIH/86,AB/86
L,4050,3,66,AB/86,SØ/86
L,4050,3,66,SØ/86,HB/86
L,4050,3,95,HB/86,RD/86
L,4050,3,123,RD/86,LG/86
L,4050,3,123,LG/86,AR/86
L,4050,3,278,LG/86,/86
L,4051,2,156,AR/86,LG/86
L,4051,2,156,LG/86,RD/86
L,4051,2,124,RD/86,HB/86
L,4051,2,78,HB/86,SØ/86
L,4051,2,78,SØ/86,AB/86
L,4051,2,11,AB/86,LIH/86
L,4051,2,3,LIH/86,ABL/86
L,4051,3,156,AR/86,LG/86
L,4051,3,156,LG/86,RD/86
L,4051,3,124,RD/86,HB/86
L,4051,3,78,HB/86,SØ/86
L,4051,3,78,SØ/86,AB/86
L,4051,3,11,AB/86,LIH/86
L,4051,3,3,LIH/86,ABL/86
L,4054,2,5,ABL/86,LIH/86
L,4054,2,16,LIH/86,AB/86
L,4054,2,94,AB/86,SØ/86
L,4054,2,94,SØ/86,HB/86
L,4054,2,142,HB/86,RD/86
L,4054,2,169,RD/86,LG/86
L,4054,2,169,LG/86,AR/86
L,4054,2,340,LG/86,/86
L,4054,3,5,ABL/86,LIH/86
L,4054,3,16,LIH/86,AB/86
L,4054,3,94,AB/86,SØ/86
L,4054,3,94,SØ/86,HB/86
L,4054,3,142,HB/86,RD/86
L,4054,3,169,RD/86,LG/86
L,4054,3,169,LG/86,AR/86
L,4054,3,340,LG/86,/86
L,4055,2,111,AR/86,LG/86
L,4055,2,111,LG/86,RD/86
L,4055,2,79,RD/86,HB/86
L,4055,2,54,HB/86,SØ/86
L,4055,2,54,SØ/86,AB/86
L,4055,3,111,AR/86,LG/86
L,4055,3,111,LG/86,RD/86
L,4055,3,79,RD/86,HB/86
L,4055,3,54,HB/86,SØ/86
L,4055,3,54,SØ/86,AB/86
L,4058,2,5,ABL/86,LIH/86
L,4058,2,12,LIH/86,AB/86
L,4058,2,105,AB/86,SØ/86
L,4058,2,105,SØ/86,HB/86
L,4058,2,136,HB/86,RD/86
L,4058,2,160,RD/86,LG/86
L,4058,2,160,LG/86,AR/86
L,4058,2,242,LG/86,/86
L,4058,3,5,ABL/86,LIH/86
L,4058,3,12,LIH/86,AB/86
L,4058,3,105,AB/86,SØ/86
L,4058,3,105,SØ/86,HB/86
L,4058,3,136,HB/86,RD/86
L,4058,3,160,RD/86,LG/86
L,4058,3,160,LG/86,AR/86
L,4058,3,242,LG/86,/86
L,4059,2,90,AR/86,LG/86
L,4059,2,90,LG/86,RD/86
L,4059,2,72,RD/86,HB/86
L,4059,2,44,HB/86,SØ/86
L,4059,2,44,SØ/86,AB/86
L,4059,3,90,AR/86,LG/86
L,4059,3,90,LG/86,RD/86
L,4059,3,72,RD/86,HB/86
L,4059,3,44,HB/86,SØ/86
L,4059,3,44,SØ/86,AB/86
L,4062,2,3,ABL/86,LIH/86
L,4062,2,11,LIH/86,AB/86
L,4062,2,55,AB/86,SØ/86
L,4062,2,55,SØ/86,HB/86
L,4062,2,77,HB/86,RD/86
L,4062,2,90,RD/86,LG/86
L,4062,2,90,LG/86,AR/86
L,4062,2,147,LG/86,TL/86
L,4062,3,3,ABL/86,LIH/86
L,4062,3,11,LIH/86,AB/86
L,4062,3,55,AB/86,SØ/86
L,4062,3,55,SØ/86,HB/86
L,4062,3,77,HB/86,RD/86
L,4062,3,90,RD/86,LG/86
L,4062,3,90,LG/86,AR/86
L,4062,3,147,LG/86,TL/86
L,4063,2,78,AR/86,LG/86
L,4063,2,78,LG/86,RD/86
L,4063,2,69,RD/86,HB/86
L,4063,2,43,HB/86,SØ/86
L,4063,2,43,SØ/86,AB/86
L,4063,3,78,AR/86,LG/86
L,4063,3,78,LG/86,RD/86
L,4063,3,69,RD/86,HB/86
L,4063,3,43,HB/86,SØ/86
L,4063,3,43,SØ/86,AB/86
L,4066,2,6,ABL/86,LIH/86
L,4066,2,11,LIH/86,AB/86
L,4066,2,40,AB/86,SØ/86
L,4066,2,40,SØ/86,HB/86
L,4066,2,50,HB/86,RD/86
L,4066,2,56,RD/86,LG/86
L,4066,2,56,LG/86,AR/86
L,4066,2,104,LG/86,/86
L,4066,3,6,ABL/86,LIH/86
L,4066,3,11,LIH/86,AB/86
L,4066,3,40,AB/86,SØ/86
L,4066,3,40,SØ/86,HB/86
L,4066,3,50,HB/86,RD/86
L,4066,3,56,RD/86,LG/86
L,4066,3,56,LG/86,AR/86
L,4066,3,104,LG/86,/86
L,4067,2,87,AR/86,LG/86
L,4067,2,87,LG/86,RD/86
L,4067,2,63,RD/86,HB/86
L,4067,2,49,HB/86,SØ/86
L,4067,2,49,SØ/86,AB/86
L,4067,3,87,AR/86,LG/86
L,4067,3,87,LG/86,RD/86
L,4067,3,63,RD/86,HB/86
L,4067,3,49,HB/86,SØ/86
L,4067,3,49,SØ/86,AB/86
L,4070,2,7,ABL/86,LIH/86
L,4070,2,9,LIH/86,AB/86
L,4070,2,23,AB/86,SØ/86
L,4070,2,23,SØ/86,HB/86
L,4070,2,31,HB/86,RD/86
L,4070,2,37,RD/86,LG/86
L,4070,2,37,LG/86,AR/86
L,4070,2,183,LG/86,/86
L,4070,3,7,ABL/86,LIH/86
L,4070,3,9,LIH/86,AB/86
L,4070,3,23,AB/86,SØ/86
L,4070,3,23,SØ/86,HB/86
L,4070,3,31,HB/86,RD/86
L,4070,3,37,RD/86,LG/86
L,4070,3,37,LG/86,AR/86
L,4070,3,183,LG/86,/86
L,4074,2,8,AB/86,SØ/86
L,4074,2,8,SØ/86,HB/86
L,4074,2,19,HB/86,RD/86
L,4074,2,28,RD/86,LG/86
L,4074,2,28,LG/86,AR/86
L,4074,2,32,LG/86,/86
L,4074,3,8,AB/86,SØ/86
L,4074,3,8,SØ/86,HB/86
L,4074,3,19,HB/86,RD/86
L,4074,3,28,RD/86,LG/86
L,4074,3,28,LG/86,AR/86
L,4074,3,32,LG/86,/86
IC,4101,2,69,AR/86,LG/86
IC,4101,2,56,LG/86,RD/86
IC,4101,2,43,RD/86,HB/86
IC,4101,2,38,HB/86,SØ/86
IC,4101,2,40,SØ/86,AB/86
IC,4101,2,9,AB/86,LIH/86
IC,4101,2,7,LIH/86,ABL/86
IC,4101,3,69,AR/86,LG/86
IC,4101,3,56,LG/86,RD/86
IC,4101,3,43,RD/86,HB/86
IC,4101,3,38,HB/86,SØ/86
IC,4101,3,40,SØ/86,AB/86
IC,4101,3,9,AB/86,LIH/86
IC,4101,3,7,LIH/86,ABL/86
IC,4105,2,7,AR/86,LG/86
IC,4105,2,8,LG/86,RD/86
IC,4105,2,7,RD/86,HB/86
IC,4105,2,11,HB/86,SØ/86
IC,4105,2,21,SØ/86,AB/86
IC,4105,2,4,AB/86,LIH/86
IC,4105,2,4,LIH/86,ABL/86
IC,4105,3,7,AR/86,LG/86
IC,4105,3,8,LG/86,RD/86
IC,4105,3,7,RD/86,HB/86
IC,4105,3,11,HB/86,SØ/86
IC,4105,3,21,SØ/86,AB/86
IC,4105,3,4,AB/86,LIH/86
IC,4105,3,4,LIH/86,ABL/86
IC,4107,2,143,AR/86,LG/86
IC,4107,2,138,LG/86,RD/86
IC,4107,2,113,RD/86,HB/86
IC,4107,2,128,HB/86,SØ/86
IC,4107,2,121,SØ/86,AB/86
IC,4107,2,9,AB/86,LIH/86
IC,4107,2,6,LIH/86,ABL/86
IC,4107,3,143,AR/86,LG/86
IC,4107,3,138,LG/86,RD/86
IC,4107,3,113,RD/86,HB/86
IC,4107,3,128,HB/86,SØ/86
IC,4107,3,121,SØ/86,AB/86
IC,4107,3,9,AB/86,LIH/86
IC,4107,3,6,LIH/86,ABL/86
IC,4113,2,178,AR/86,LG/86
IC,4113,2,135,LG/86,RD/86
IC,4113,2,86,RD/86,HB/86
IC,4113,2,80,HB/86,SØ/86
IC,4113,2,68,SØ/86,AB/86
IC,4113,2,7,AB/86,LIH/86
IC,4113,2,3,LIH/86,ABL/86
IC,4113,3,178,AR/86,LG/86
IC,4113,3,135,LG/86,RD/86
IC,4113,3,86,RD/86,HB/86
IC,4113,3,80,HB/86,SØ/86
IC,4113,3,68,SØ/86,AB/86
IC,4113,3,7,AB/86,LIH/86
IC,4113,3,3,LIH/86,ABL/86
IC,4116,2,17,AB/86,SØ/86
IC,4116,2,26,SØ/86,HB/86
IC,4116,2,31,HB/86,RD/86
IC,4116,2,61,RD/86,LG/86
IC,4116,2,137,LG/86,AR/86
IC,4116,2,221,LG/86,/86
IC,4116,3,17,AB/86,SØ/86
IC,4116,3,26,SØ/86,HB/86
IC,4116,3,31,HB/86,RD/86
IC,4116,3,61,RD/86,LG/86
IC,4116,3,137,LG/86,AR/86
IC,4116,3,221,LG/86,/86
IC,4117,2,88,AR/86,LG/86
IC,4117,2,71,LG/86,RD/86
IC,4117,2,55,RD/86,HB/86
IC,4117,2,51,HB/86,SØ/86
IC,4117,2,49,SØ/86,AB/86
IC,4117,2,5,AB/86,LIH/86
IC,4117,2,3,LIH/86,ABL/86
IC,4117,3,88,AR/86,LG/86
IC,4117,3,71,LG/86,RD/86
IC,4117,3,55,RD/86,HB/86
IC,4117,3,51,HB/86,SØ/86
IC,4117,3,49,SØ/86,AB/86
IC,4117,3,5,AB/86,LIH/86
IC,4117,3,3,LIH/86,ABL/86
IC,4120,2,2,ABL/86,LIH/86
IC,4120,2,18,LIH/86,AB/86
IC,4120,2,40,AB/86,SØ/86
IC,4120,2,115,SØ/86,HB/86
IC,4120,2,129,HB/86,RD/86
IC,4120,2,201,RD/86,LG/86
IC,4120,2,377,LG/86,AR/86
IC,4120,2,254,LG/86,/86
IC,4120,3,2,ABL/86,LIH/86
IC,4120,3,18,LIH/86,AB/86
IC,4120,3,40,AB/86,SØ/86
IC,4120,3,115,SØ/86,HB/86
IC,4120,3,129,HB/86,RD/86
IC,4120,3,201,RD/86,LG/86
IC,4120,3,377,LG/86,AR/86
IC,4120,3,254,LG/86,/86
IC,4121,2,47,AR/86,LG/86
IC,4121,2,40,LG/86,RD/86
IC,4121,2,29,RD/86,HB/86
IC,4121,2,26,HB/86,SØ/86
IC,4121,2,25,SØ/86,AB/86
IC,4121,2,3,AB/86,LIH/86
IC,4121,2,1,LIH/86,ABL/86
IC,4121,3,47,AR/86,LG/86
IC,4121,3,40,LG/86,RD/86
IC,4121,3,29,RD/86,HB/86
IC,4121,3,26,HB/86,SØ/86
IC,4121,3,25,SØ/86,AB/86
IC,4121,3,3,AB/86,LIH/86
IC,4121,3,1,LIH/86,ABL/86
IC,4124,2,1,ABL/86,LIH/86
IC,4124,2,7,LIH/86,AB/86
IC,4124,2,33,AB/86,SØ/86
IC,4124,2,88,SØ/86,HB/86
IC,4124,2,103,HB/86,RD/86
IC,4124,2,151,RD/86,LG/86
IC,4124,2,233,LG/86,AR/86
IC,4124,2,151,LG/86,/86
IC,4124,3,1,ABL/86,LIH/86
IC,4124,3,7,LIH/86,AB/86
IC,4124,3,33,AB/86,SØ/86
IC,4124,3,88,SØ/86,HB/86
IC,4124,3,103,HB/86,RD/86
IC,4124,3,151,RD/86,LG/86
IC,4124,3,233,LG/86,AR/86
IC,4124,3,151,LG/86,/86
IC,4125,2,77,AR/86,LG/86
IC,4125,2,69,LG/86,RD/86
IC,4125,2,57,RD/86,HB/86
IC,4125,2,53,HB/86,SØ/86
IC,4125,2,38,SØ/86,AB/86
IC,4125,2,6,AB/86,LIH/86
IC,4125,2,2,LIH/86,ABL/86
IC,4125,3,77,AR/86,LG/86
IC,4125,3,69,LG/86,RD/86
IC,4125,3,57,RD/86,HB/86
IC,4125,3,53,HB/86,SØ/86
IC,4125,3,38,SØ/86,AB/86
IC,4125,3,6,AB/86,LIH/86
IC,4125,3,2,LIH/86,ABL/86
IC,4128,2,3,ABL/86,LIH/86
IC,4128,2,8,LIH/86,AB/86
IC,4128,2,20,AB/86,SØ/86
IC,4128,2,50,SØ/86,HB/86
IC,4128,2,59,HB/86,RD/86
IC,4128,2,80,RD/86,LG/86
IC,4128,2,110,LG/86,AR/86
IC,4128,2,69,LG/86,/86
IC,4128,3,3,ABL/86,LIH/86
IC,4128,3,8,LIH/86,AB/86
IC,4128,3,20,AB/86,SØ/86
IC,4128,3,50,SØ/86,HB/86
IC,4128,3,59,HB/86,RD/86
IC,4128,3,80,RD/86,LG/86
IC,4128,3,110,LG/86,AR/86
IC,4128,3,69,LG/86,/86
IC,4129,2,70,AR/86,LG/86
IC,4129,2,62,LG/86,RD/86
IC,4129,2,46,RD/86,HB/86
IC,4129,2,40,HB/86,SØ/86
IC,4129,2,33,SØ/86,AB/86
IC,4129,2,4,AB/86,LIH/86
IC,4129,2,2,LIH/86,ABL/86
IC,4129,3,70,AR/86,LG/86
IC,4129,3,62,LG/86,RD/86
IC,4129,3,46,RD/86,HB/86
IC,4129,3,40,HB/86,SØ/86
IC,4129,3,33,SØ/86,AB/86
IC,4129,3,4,AB/86,LIH/86
IC,4129,3,2,LIH/86,ABL/86
IC,4132,2,1,ABL/86,LIH/86
IC,4132,2,5,LIH/86,AB/86
IC,4132,2,26,AB/86,SØ/86
IC,4132,2,42,SØ/86,HB/86
IC,4132,2,50,HB/86,RD/86
IC,4132,2,74,RD/86,LG/86
IC,4132,2,92,LG/86,AR/86
IC,4132,2,92,LG/86,/86
IC,4132,3,1,ABL/86,LIH/86
IC,4132,3,5,LIH/86,AB/86
IC,4132,3,26,AB/86,SØ/86
IC,4132,3,42,SØ/86,HB/86
IC,4132,3,50,HB/86,RD/86
IC,4132,3,74,RD/86,LG/86
IC,4132,3,92,LG/86,AR/86
IC,4132,3,92,LG/86,/86
IC,4133,2,106,AR/86,LG/86
IC,4133,2,84,LG/86,RD/86
IC,4133,2,57,RD/86,HB/86
IC,4133,2,47,HB/86,SØ/86
IC,4133,2,35,SØ/86,AB/86
IC,4133,2,7,AB/86,LIH/86
IC,4133,2,3,LIH/86,ABL/86
IC,4133,3,106,AR/86,LG/86
IC,4133,3,84,LG/86,RD/86
IC,4133,3,57,RD/86,HB/86
IC,4133,3,47,HB/86,SØ/86
IC,4133,3,35,SØ/86,AB/86
IC,4133,3,7,AB/86,LIH/86
IC,4133,3,3,LIH/86,ABL/86
IC,4136,2,1,ABL/86,LIH/86
IC,4136,2,4,LIH/86,AB/86
IC,4136,2,23,AB/86,SØ/86
IC,4136,2,51,SØ/86,HB/86
IC,4136,2,60,HB/86,RD/86
IC,4136,2,82,RD/86,LG/86
IC,4136,2,105,LG/86,AR/86
IC,4136,2,86,LG/86,/86
IC,4136,3,1,ABL/86,LIH/86
IC,4136,3,4,LIH/86,AB/86
IC,4136,3,23,AB/86,SØ/86
IC,4136,3,51,SØ/86,HB/86
IC,4136,3,60,HB/86,RD/86
IC,4136,3,82,RD/86,LG/86
IC,4136,3,105,LG/86,AR/86
IC,4136,3,86,LG/86,/86
IC,4137,2,127,AR/86,LG/86
IC,4137,2,103,LG/86,RD/86
IC,4137,2,77,RD/86,HB/86
IC,4137,2,67,HB/86,SØ/86
IC,4137,2,47,SØ/86,AB/86
IC,4137,2,7,AB/86,LIH/86
IC,4137,2,3,LIH/86,ABL/86
IC,4137,3,127,AR/86,LG/86
IC,4137,3,103,LG/86,RD/86
IC,4137,3,77,RD/86,HB/86
IC,4137,3,67,HB/86,SØ/86
IC,4137,3,47,SØ/86,AB/86
IC,4137,3,7,AB/86,LIH/86
IC,4137,3,3,LIH/86,ABL/86
IC,4140,2,1,ABL/86,LIH/86
IC,4140,2,4,LIH/86,AB/86
IC,4140,2,40,AB/86,SØ/86
IC,4140,2,58,SØ/86,HB/86
IC,4140,2,67,HB/86,RD/86
IC,4140,2,90,RD/86,LG/86
IC,4140,2,103,LG/86,AR/86
IC,4140,2,111,LG/86,/86
IC,4140,3,1,ABL/86,LIH/86
IC,4140,3,4,LIH/86,AB/86
IC,4140,3,40,AB/86,SØ/86
IC,4140,3,58,SØ/86,HB/86
IC,4140,3,67,HB/86,RD/86
IC,4140,3,90,RD/86,LG/86
IC,4140,3,103,LG/86,AR/86
IC,4140,3,111,LG/86,/86
IC,4141,2,150,AR/86,LG/86
IC,4141,2,103,LG/86,RD/86
IC,4141,2,67,RD/86,HB/86
IC,4141,2,60,HB/86,SØ/86
IC,4141,2,29,SØ/86,AB/86
IC,4141,2,10,AB/86,LIH/86
IC,4141,2,5,LIH/86,ABL/86
IC,4141,3,150,AR/86,LG/86
IC,4141,3,103,LG/86,RD/86
IC,4141,3,67,RD/86,HB/86
IC,4141,3,60,HB/86,SØ/86
IC,4141,3,29,SØ/86,AB/86
IC,4141,3,10,AB/86,LIH/86
IC,4141,3,5,LIH/86,ABL/86
IC,4144,2,1,ABL/86,LIH/86
IC,4144,2,5,LIH/86,AB/86
IC,4144,2,30,AB/86,SØ/86
IC,4144,2,46,SØ/86,HB/86
IC,4144,2,57,HB/86,RD/86
IC,4144,2,73,RD/86,LG/86
IC,4144,2,99,LG/86,AR/86
IC,4144,2,182,LG/86,/86
IC,4144,3,1,ABL/86,LIH/86
IC,4144,3,5,LIH/86,AB/86
IC,4144,3,30,AB/86,SØ/86
IC,4144,3,46,SØ/86,HB/86
IC,4144,3,57,HB/86,RD/86
IC,4144,3,73,RD/86,LG/86
IC,4144,3,99,LG/86,AR/86
IC,4144,3,182,LG/86,/86
IC,4145,2,279,AR/86,LG/86
IC,4145,2,182,LG/86,RD/86
IC,4145,2,105,RD/86,HB/86
IC,4145,2,88,HB/86,SØ/86
IC,4145,2,45,SØ/86,AB/86
IC,4145,2,8,AB/86,LIH/86
IC,4145,2,4,LIH/86,ABL/86
IC,4145,3,279,AR/86,LG/86
IC,4145,3,182,LG/86,RD/86
IC,4145,3,105,RD/86,HB/86
IC,4145,3,88,HB/86,SØ/86
IC,4145,3,45,SØ/86,AB/86
IC,4145,3,8,AB/86,LIH/86
IC,4145,3,4,LIH/86,ABL/86
IC,4148,2,2,ABL/86,LIH/86
IC,4148,2,5,LIH/86,AB/86
IC,4148,2,49,AB/86,SØ/86
IC,4148,2,62,SØ/86,HB/86
IC,4148,2,69,HB/86,RD/86
IC,4148,2,93,RD/86,LG/86
IC,4148,2,112,LG/86,AR/86
IC,4148,2,125,LG/86,/86
IC,4148,3,2,ABL/86,LIH/86
IC,4148,3,5,LIH/86,AB/86
IC,4148,3,49,AB/86,SØ/86
IC,4148,3,62,SØ/86,HB/86
IC,4148,3,69,HB/86,RD/86
IC,4148,3,93,RD/86,LG/86
IC,4148,3,112,LG/86,AR/86
IC,4148,3,125,LG/86,/86
IC,4149,2,302,AR/86,LG/86
IC,4149,2,204,LG/86,RD/86
IC,4149,2,112,RD/86,HB/86
IC,4149,2,93,HB/86,SØ/86
IC,4149,2,44,SØ/86,AB/86
IC,4149,2,6,AB/86,LIH/86
IC,4149,2,2,LIH/86,ABL/86
IC,4149,3,302,AR/86,LG/86
IC,4149,3,204,LG/86,RD/86
IC,4149,3,112,RD/86,HB/86
IC,4149,3,93,HB/86,SØ/86
IC,4149,3,44,SØ/86,AB/86
IC,4149,3,6,AB/86,LIH/86
IC,4149,3,2,LIH/86,ABL/86
IC,4152,2,3,ABL/86,LIH/86
IC,4152,2,5,LIH/86,AB/86
IC,4152,2,43,AB/86,SØ/86
IC,4152,2,60,SØ/86,HB/86
IC,4152,2,66,HB/86,RD/86
IC,4152,2,82,RD/86,LG/86
IC,4152,2,108,LG/86,AR/86
IC,4152,2,144,LG/86,/86
IC,4152,3,3,ABL/86,LIH/86
IC,4152,3,5,LIH/86,AB/86
IC,4152,3,43,AB/86,SØ/86
IC,4152,3,60,SØ/86,HB/86
IC,4152,3,66,HB/86,RD/86
IC,4152,3,82,RD/86,LG/86
IC,4152,3,108,LG/86,AR/86
IC,4152,3,144,LG/86,/86
IC,4153,2,161,AR/86,LG/86
IC,4153,2,123,LG/86,RD/86
IC,4153,2,86,RD/86,HB/86
IC,4153,2,75,HB/86,SØ/86
IC,4153,2,51,SØ/86,AB/86
IC,4153,2,7,AB/86,LIH/86
IC,4153,2,3,LIH/86,ABL/86
IC,4153,3,161,AR/86,LG/86
IC,4153,3,123,LG/86,RD/86
IC,4153,3,86,RD/86,HB/86
IC,4153,3,75,HB/86,SØ/86
IC,4153,3,51,SØ/86,AB/86
IC,4153,3,7,AB/86,LIH/86
IC,4153,3,3,LIH/86,ABL/86
IC,4156,2,2,ABL/86,LIH/86
IC,4156,2,7,LIH/86,AB/86
IC,4156,2,82,AB/86,SØ/86
IC,4156,2,84,SØ/86,HB/86
IC,4156,2,89,HB/86,RD/86
IC,4156,2,113,RD/86,LG/86
IC,4156,2,142,LG/86,AR/86
IC,4156,2,151,LG/86,/86
IC,4156,3,2,ABL/86,LIH/86
IC,4156,3,7,LIH/86,AB/86
IC,4156,3,82,AB/86,SØ/86
IC,4156,3,84,SØ/86,HB/86
IC,4156,3,89,HB/86,RD/86
IC,4156,3,113,RD/86,LG/86
IC,4156,3,142,LG/86,AR/86
IC,4156,3,151,LG/86,/86
IC,4157,2,61,AR/86,LG/86
IC,4157,2,47,LG/86,RD/86
IC,4157,2,36,RD/86,HB/86
IC,4157,2,33,HB/86,SØ/86
IC,4157,2,31,SØ/86,AB/86
IC,4157,2,12,AB/86,LIH/86
IC,4157,2,6,LIH/86,ABL/86
IC,4157,3,61,AR/86,LG/86
IC,4157,3,47,LG/86,RD/86
IC,4157,3,36,RD/86,HB/86
IC,4157,3,33,HB/86,SØ/86
IC,4157,3,31,SØ/86,AB/86
IC,4157,3,12,AB/86,LIH/86
IC,4157,3,6,LIH/86,ABL/86
IC,4160,2,3,ABL/86,LIH/86
IC,4160,2,5,LIH/86,AB/86
IC,4160,2,61,AB/86,SØ/86
IC,4160,2,78,SØ/86,HB/86
IC,4160,2,84,HB/86,RD/86
IC,4160,2,98,RD/86,LG/86
IC,4160,2,113,LG/86,AR/86
IC,4160,2,87,LG/86,PA/86
IC,4160,3,3,ABL/86,LIH/86
IC,4160,3,5,LIH/86,AB/86
IC,4160,3,61,AB/86,SØ/86
IC,4160,3,78,SØ/86,HB/86
IC,4160,3,84,HB/86,RD/86
IC,4160,3,98,RD/86,LG/86
IC,4160,3,113,LG/86,AR/86
IC,4160,3,87,LG/86,PA/86
IC,4161,2,55,AR/86,LG/86
IC,4161,2,46,LG/86,RD/86
IC,4161,2,36,RD/86,HB/86
IC,4161,2,31,HB/86,SØ/86
IC,4161,2,31,SØ/86,AB/86
IC,4161,2,16,AB/86,LIH/86
IC,4161,2,9,LIH/86,ABL/86
IC,4161,3,55,AR/86,LG/86
IC,4161,3,46,LG/86,RD/86
IC,4161,3,36,RD/86,HB/86
IC,4161,3,31,HB/86,SØ/86
IC,4161,3,31,SØ/86,AB/86
IC,4161,3,16,AB/86,LIH/86
IC,4161,3,9,LIH/86,ABL/86
IC,4164,2,4,ABL/86,LIH/86
IC,4164,2,6,LIH/86,AB/86
IC,4164,2,52,AB/86,SØ/86
IC,4164,2,65,SØ/86,HB/86
IC,4164,2,73,HB/86,RD/86
