TripId,TrainCategory,TrainId,FromStation,ToStation,Departure,Arrival,Demand,Distance,UnitSpecificId,UnitType
440,EX,392,HMB/80,KH/86,1130,1417,25,506.1,ERF_15,ERF
2119,RØ,4223,HG/86,NÆ/86,328,452,106,136.9,ERF_16,ERF
1078,RØ,2212,NÆ/86,HG/86,478,602,203,136.9,ERF_16,ERF
2647,M,9043,HG/86,KK/86,633,684,0,43.1,ERF_16,ERF
2263,RØ,4445,KK/86,NÆ/86,698,772,46,82.3,ERF_16,ERF
2134,RØ,4234,NÆ/86,HG/86,808,932,192,136.9,ERF_16,ERF
1786,RØ,3465,HG/86,KH/86,954,1004,180,46.2,ERF_16,ERF
1771,RØ,3444,KH/86,HG/86,1006,1056,177,46.2,ERF_16,ERF
2383,RØ,4573,HG/86,HK/86,1063,1177,156,113.3,ERF_16,ERF
1510,RØ,2562,HK/86,HGL/86,1253,1324,52,72.3,ERF_16,ERF
2401,RV,4713,OD/86,FA/86,340,386,17,60.3,ERF_17,ERF
9,L,10,FA/86,CPH/86,387,512,614,230.2,ERF_17,ERF
368,RØ,239,CPH/86,SG/86,605,675,46,99.5,ERF_17,ERF
347,RØ,226,SG/86,CPH/86,704,774,87,99.5,ERF_17,ERF
392,IC,255,CPH/86,OD/86,845,950,217,166.9,ERF_17,ERF
377,IC,246,OD/86,CPH/86,969,1074,97,166.9,ERF_17,ERF
176,L,79,CPH/86,FA/86,1226,1354,308,230.2,ERF_17,ERF
1297,IC,2376,FA/86,ES/86,1392,1455,55,88.5,ERF_17,ERF
1432,RØ,2502,HK/86,HG/86,353,467,206,113.3,ERF_18,ERF
1753,RØ,3435,HG/86,KH/86,504,554,198,46.2,ERF_18,ERF
2644,M,9024,KH/86,HG/86,748,801,0,46.2,ERF_18,ERF
2374,RØ,4561,HG/86,HK/86,883,997,340,113.3,ERF_18,ERF
1486,RØ,2546,HK/86,HG/86,1013,1127,170,113.3,ERF_18,ERF
2389,RØ,4581,HG/86,HK/86,1183,1297,184,113.3,ERF_18,ERF
2764,IC,80108,FA/86,HGL/86,356,505,445,225.8,ERF_19,ERF
230,IC,133,HGL/86,FA/86,515,662,151,225.8,ERF_19,ERF
1231,IC,2332,FA/86,ES/86,711,774,82,88.5,ERF_19,ERF
1252,IC,2345,ES/86,FA/86,783,847,82,88.5,ERF_19,ERF
2581,IC,5761,FA/86,FLB/80,870,953,49,121.6,ERF_19,ERF
2578,IC,5760,FLB/80,FA/86,965,1050,21,121.6,ERF_19,ERF
1267,IC,2356,FA/86,ES/86,1071,1134,82,88.5,ERF_19,ERF
1288,IC,2369,ES/86,FA/86,1143,1207,55,88.5,ERF_19,ERF
1582,RV,2768,FA/86,OD/86,1230,1284,58,60.3,ERF_19,ERF
2698,M,9701,HGL/86,CPH/86,76,101,0,17.0,ERF_2,ERF
2710,M,9782,CPH/86,HGL/86,152,179,0,17.0,ERF_2,ERF
606,IC,819,HGL/86,OD/86,316,420,109,163.3,ERF_2,ERF
607,IC,819,OD/86,ES/86,429,506,145,142.3,ERF_2,ERF
610,IC,822,ES/86,OD/86,511,592,74,142.3,ERF_2,ERF
611,IC,822,OD/86,KK/86,600,697,158,161.2,ERF_2,ERF
1366,RØ,2447,KK/86,NÆ/86,728,802,55,82.3,ERF_2,ERF
2254,RØ,4438,NÆ/86,KH/86,846,913,63,79.2,ERF_2,ERF
1765,RØ,3440,KH/86,HG/86,946,996,177,46.2,ERF_2,ERF
1165,RØ,2269,HG/86,NÆ/86,1018,1142,155,136.9,ERF_2,ERF
1168,RØ,2270,NÆ/86,KH/86,1365,1430,20,90.7,ERF_2,ERF
2764,IC,80108,FA/86,HGL/86,356,505,445,225.8,ERF_20,ERF
638,IC,835,HGL/86,OD/86,556,660,114,163.3,ERF_20,ERF
639,IC,835,OD/86,ES/86,669,746,74,142.3,ERF_20,ERF
642,IC,838,ES/86,OD/86,752,832,106,142.3,ERF_20,ERF
643,IC,838,OD/86,HGL/86,840,943,175,163.3,ERF_20,ERF
694,IC,863,HGL/86,OD/86,976,1080,583,163.3,ERF_20,ERF
695,IC,863,OD/86,ES/86,1089,1166,155,142.3,ERF_20,ERF
698,IC,866,ES/86,OD/86,1172,1252,46,142.3,ERF_20,ERF
699,IC,866,OD/86,KK/86,1260,1360,61,161.2,ERF_20,ERF
1099,RØ,2225,HG/86,NÆ/86,358,482,192,136.9,ERF_21,ERF
2110,RØ,4218,NÆ/86,HG/86,568,692,128,136.9,ERF_21,ERF
2161,RØ,4251,HG/86,NÆ/86,748,872,181,136.9,ERF_21,ERF
1357,RØ,2440,NÆ/86,KH/86,876,943,90,79.2,ERF_21,ERF
2284,RØ,4461,KH/86,NÆ/86,947,1012,209,79.2,ERF_21,ERF
1132,RØ,2248,NÆ/86,HG/86,1018,1142,109,136.9,ERF_21,ERF
2203,RØ,4283,HG/86,KH/86,1228,1283,78,46.2,ERF_21,ERF
2188,RØ,4270,KH/86,HG/86,1417,1472,137,46.2,ERF_21,ERF
599,IC,815,OD/86,ES/86,369,456,88,142.3,ERF_22,ERF
1222,RV,2325,ES/86,FA/86,484,549,54,88.5,ERF_22,ERF
735,L,927,FA/86,SDB/86,581,672,64,136.5,ERF_22,ERF
744,L,942,SDB/86,FA/86,764,857,67,136.5,ERF_22,ERF
1564,RV,2742,FA/86,OD/86,873,934,30,60.3,ERF_22,ERF
2437,RV,4753,OD/86,FA/86,943,989,72,60.3,ERF_22,ERF
1261,RV,2352,FA/86,ES/86,1011,1074,55,88.5,ERF_22,ERF
1282,IC,2365,ES/86,FA/86,1083,1147,46,88.5,ERF_22,ERF
765,L,967,FA/86,SDB/86,1181,1272,65,136.5,ERF_22,ERF
774,RR,982,SDB/86,FA/86,1364,1457,2,136.5,ERF_22,ERF
329,IC,206,OD/86,CPH/86,369,474,249,166.9,ERF_23,ERF
356,RØ,231,CPH/86,SG/86,485,555,109,99.5,ERF_23,ERF
338,RØ,218,SG/86,CPH/86,584,654,70,99.5,ERF_23,ERF
2602,M,6314,CPH/86,KH/86,695,709,0,11.8,ERF_23,ERF
1762,RØ,3438,KH/86,HG/86,916,966,187,46.2,ERF_23,ERF
1789,RØ,3467,HG/86,KH/86,984,1034,86,46.2,ERF_23,ERF
1396,RØ,2467,KH/86,NÆ/86,1037,1102,176,79.2,ERF_23,ERF
1405,RØ,2474,NÆ/86,KK/86,1356,1440,25,82.3,ERF_23,ERF
551,L,608,OD/86,KH/86,379,458,368,158.1,ERF_24,ERF
1735,RR,3408,KH/86,HG/86,466,516,109,46.2,ERF_24,ERF
1483,RØ,2543,HG/86,HK/86,613,727,104,113.3,ERF_24,ERF
2323,RØ,4528,HK/86,HG/86,743,857,147,113.3,ERF_24,ERF
2374,RØ,4561,HG/86,HK/86,883,997,340,113.3,ERF_24,ERF
1498,RØ,2554,HK/86,HG/86,1133,1247,80,113.3,ERF_24,ERF
614,IC,823,KK/86,OD/86,383,480,186,161.2,ERF_25,ERF
615,IC,823,OD/86,ES/86,489,566,137,142.3,ERF_25,ERF
618,IC,826,ES/86,OD/86,572,652,54,142.3,ERF_25,ERF
619,IC,826,OD/86,HGL/86,660,763,140,163.3,ERF_25,ERF
686,IC,859,HGL/86,OD/86,916,1020,561,163.3,ERF_25,ERF
2443,RV,4761,OD/86,FA/86,1063,1109,24,60.3,ERF_25,ERF
2446,RV,4764,FA/86,OD/86,1170,1216,14,60.3,ERF_25,ERF
1738,RØ,3427,HG/86,KH/86,384,434,140,46.2,ERF_26,ERF
1732,RØ,3406,KH/86,HG/86,436,486,134,46.2,ERF_26,ERF
2338,RØ,4537,HG/86,HK/86,523,637,148,113.3,ERF_26,ERF
1450,RØ,2522,HK/86,HG/86,653,767,148,113.3,ERF_26,ERF
2368,RØ,4557,HG/86,HK/86,823,937,216,113.3,ERF_26,ERF
1480,RØ,2542,HK/86,HG/86,953,1067,315,113.3,ERF_26,ERF
1798,RØ,3473,HG/86,KH/86,1074,1124,60,46.2,ERF_26,ERF
309,IC,185,KH/86,OD/86,1310,1408,163,160.3,ERF_26,ERF
2557,IC,5753,FA/86,FLB/80,390,473,17,121.6,ERF_27,ERF
2554,IC,5752,FLB/80,FA/86,485,570,30,121.6,ERF_27,ERF
1219,IC,2324,FA/86,ES/86,591,654,100,88.5,ERF_27,ERF
1240,IC,2337,ES/86,FA/86,663,727,69,88.5,ERF_27,ERF
2575,IC,5759,FA/86,FLB/80,750,833,30,121.6,ERF_27,ERF
2572,IC,5758,FLB/80,FA/86,845,930,37,121.6,ERF_27,ERF
253,IC,148,FA/86,KK/86,956,1099,187,223.7,ERF_27,ERF
1420,RØ,2487,KK/86,NÆ/86,1328,1402,66,82.3,ERF_27,ERF
1411,RØ,2476,NÆ/86,HGL/86,1416,1506,1,84.4,ERF_27,ERF
2233,RØ,4425,KK/86,NÆ/86,398,472,74,82.3,ERF_28,ERF
2221,RØ,4414,NÆ/86,KK/86,486,562,124,82.3,ERF_28,ERF
1360,RØ,2443,KK/86,NÆ/86,668,742,42,82.3,ERF_28,ERF
1345,RØ,2432,NÆ/86,KK/86,756,832,47,82.3,ERF_28,ERF
2281,RØ,4457,KK/86,NÆ/86,878,952,169,82.3,ERF_28,ERF
2152,RØ,4246,NÆ/86,HG/86,988,1112,208,136.9,ERF_28,ERF
1528,RØ,2579,HG/86,KH/86,1153,1208,52,46.2,ERF_28,ERF
2689,M,9387,KH/86,CPH/86,1321,1334,0,11.8,ERF_28,ERF
1543,RV,2715,OD/86,FA/86,400,450,29,60.3,ERF_29,ERF
201,IC,116,FA/86,HGL/86,476,625,169,225.8,ERF_29,ERF
2755,M,12397,HGL/86,KH/86,844,857,0,5.2,ERF_29,ERF
2752,M,12396,KH/86,HGL/86,943,953,0,5.2,ERF_29,ERF
694,IC,863,HGL/86,OD/86,976,1080,583,163.3,ERF_29,ERF
695,IC,863,OD/86,ES/86,1089,1166,155,142.3,ERF_29,ERF
1291,IC,2371,ES/86,FA/86,1203,1267,78,88.5,ERF_29,ERF
2452,RV,4772,FA/86,OD/86,1290,1336,9,60.3,ERF_29,ERF
2710,M,9782,CPH/86,HGL/86,152,179,0,17.0,ERF_3,ERF
606,IC,819,HGL/86,OD/86,316,420,109,163.3,ERF_3,ERF
592,IC,810,OD/86,HGL/86,420,523,558,163.3,ERF_3,ERF
2626,M,6459,HGL/86,KK/86,754,757,0,2.1,ERF_3,ERF
256,IC,149,KK/86,FA/86,761,902,141,223.7,ERF_3,ERF
2434,RV,4748,FA/86,OD/86,930,976,31,60.3,ERF_3,ERF
1573,RV,2759,OD/86,FA/86,1005,1068,45,60.3,ERF_3,ERF
1576,RV,2760,FA/86,OD/86,1110,1164,16,60.3,ERF_3,ERF
2449,RV,4769,OD/86,FA/86,1180,1226,40,60.3,ERF_3,ERF
1582,RV,2768,FA/86,OD/86,1230,1284,58,60.3,ERF_3,ERF
217,IC,125,KK/86,FA/86,401,542,305,223.7,ERF_30,ERF
2416,RV,4724,FA/86,OD/86,570,616,16,60.3,ERF_30,ERF
1555,RV,2733,OD/86,FA/86,639,689,8,60.3,ERF_30,ERF
227,IC,132,FA/86,HGL/86,716,869,165,225.8,ERF_30,ERF
2761,M,12399,HGL/86,KH/86,949,962,0,5.2,ERF_30,ERF
1768,RØ,3442,KH/86,HG/86,976,1026,214,46.2,ERF_30,ERF
1522,RØ,2571,HG/86,HK/86,1033,1147,161,113.3,ERF_30,ERF
2365,RØ,4556,HK/86,HG/86,1163,1277,118,113.3,ERF_30,ERF
1741,RØ,3429,HG/86,KH/86,414,464,292,46.2,ERF_31,ERF
1342,RØ,2431,KH/86,NÆ/86,497,562,63,79.2,ERF_31,ERF
2116,RØ,4222,NÆ/86,HG/86,628,752,133,136.9,ERF_31,ERF
1141,RØ,2253,HG/86,NÆ/86,778,902,197,136.9,ERF_31,ERF
2260,RØ,4442,NÆ/86,KH/86,906,973,90,79.2,ERF_31,ERF
1390,RØ,2463,KH/86,NÆ/86,977,1042,386,79.2,ERF_31,ERF
1399,RØ,2468,NÆ/86,KH/86,1296,1363,24,79.2,ERF_31,ERF
320,IC,193,KH/86,OD/86,1430,1528,213,160.3,ERF_31,ERF
1741,RØ,3429,HG/86,KH/86,414,464,292,46.2,ERF_32,ERF
1348,RØ,2435,KH/86,NÆ/86,557,622,45,79.2,ERF_32,ERF
1333,RØ,2424,NÆ/86,KH/86,636,703,51,79.2,ERF_32,ERF
554,L,649,KH/86,FA/86,802,907,50,218.4,ERF_32,ERF
1255,IC,2348,FA/86,ES/86,951,1014,109,88.5,ERF_32,ERF
1276,IC,2361,ES/86,FA/86,1023,1087,72,88.5,ERF_32,ERF
2593,IC,5765,FA/86,FLB/80,1110,1193,38,121.6,ERF_32,ERF
2590,IC,5764,FLB/80,FA/86,1205,1290,34,121.6,ERF_32,ERF
1294,IC,2374,FA/86,ES/86,1311,1374,35,88.5,ERF_32,ERF
592,IC,810,OD/86,HGL/86,420,523,558,163.3,ERF_33,ERF
662,IC,847,HGL/86,OD/86,736,840,139,163.3,ERF_33,ERF
663,IC,847,OD/86,ES/86,849,926,91,142.3,ERF_33,ERF
666,IC,850,ES/86,OD/86,932,1012,174,142.3,ERF_33,ERF
667,IC,850,OD/86,HGL/86,1020,1123,165,163.3,ERF_33,ERF
710,IC,875,HGL/86,OD/86,1156,1260,174,163.3,ERF_33,ERF
711,IC,875,OD/86,ES/86,1269,1346,80,142.3,ERF_33,ERF
1306,IC,2387,ES/86,FA/86,1421,1485,3,88.5,ERF_33,ERF
1744,RØ,3431,HG/86,KH/86,444,494,302,46.2,ERF_34,ERF
2611,M,6343,KH/86,CPH/86,730,744,0,11.8,ERF_34,ERF
386,IC,251,CPH/86,OD/86,785,890,138,166.9,ERF_34,ERF
371,IC,242,OD/86,CPH/86,909,1014,179,166.9,ERF_34,ERF
425,RØ,279,CPH/86,SG/86,1205,1275,64,99.5,ERF_34,ERF
2665,M,9179,SG/86,OD/86,1279,1312,0,67.4,ERF_34,ERF
1714,RØ,3327,KK/86,RO/86,446,478,187,34.4,ERF_35,ERF
1711,RØ,3310,RO/86,KK/86,497,529,164,34.4,ERF_35,ERF
1354,RØ,2439,KK/86,NÆ/86,608,682,33,82.3,ERF_35,ERF
2128,RØ,4230,NÆ/86,HG/86,748,872,137,136.9,ERF_35,ERF
1153,RØ,2261,HG/86,NÆ/86,898,1022,437,136.9,ERF_35,ERF
2272,RØ,4450,NÆ/86,KH/86,1026,1093,54,79.2,ERF_35,ERF
1780,RØ,3450,KH/86,HG/86,1096,1146,139,46.2,ERF_35,ERF
2392,RØ,4585,HG/86,KH/86,1243,1298,87,46.2,ERF_35,ERF
2188,RØ,4270,KH/86,HG/86,1417,1472,137,46.2,ERF_35,ERF
2350,RØ,4545,HG/86,HK/86,643,757,137,113.3,ERF_36,ERF
1462,RØ,2530,HK/86,HG/86,773,887,161,113.3,ERF_36,ERF
1153,RØ,2261,HG/86,NÆ/86,898,1022,437,136.9,ERF_36,ERF
2158,RØ,4250,NÆ/86,HG/86,1048,1172,110,136.9,ERF_36,ERF
1534,RØ,2595,HG/86,HK/86,1408,1525,33,113.3,ERF_36,ERF
1480,RØ,2542,HK/86,HG/86,953,1067,315,113.3,ERF_37,ERF
2386,RØ,4577,HG/86,HK/86,1123,1237,122,113.3,ERF_37,ERF
1516,RØ,2566,HK/86,HGL/86,1313,1384,40,72.3,ERF_37,ERF
913,IC,1413,CPH/86,KH/86,206,219,4,11.8,ERF_4,ERF
934,IC,1490,KH/86,CPH/86,279,292,132,11.8,ERF_4,ERF
344,IC,223,CPH/86,OD/86,365,468,188,166.9,ERF_4,ERF
1549,RV,2727,OD/86,FA/86,526,588,10,60.3,ERF_4,ERF
214,IC,124,FA/86,KH/86,596,730,135,220.6,ERF_4,ERF
557,L,659,KH/86,FA/86,922,1027,176,218.4,ERF_4,ERF
759,L,959,FA/86,SDB/86,1061,1152,109,136.5,ERF_4,ERF
768,RR,974,SDB/86,FA/86,1244,1337,17,136.5,ERF_4,ERF
1693,RV,2974,FA/86,KD/86,1348,1359,3,19.9,ERF_4,ERF
1702,RV,2981,KD/86,FA/86,1369,1381,2,19.9,ERF_4,ERF
777,RR,983,FA/86,SDB/86,1436,1527,8,136.5,ERF_4,ERF
587,IC,806,ES/86,OD/86,272,352,35,142.3,ERF_5,ERF
588,IC,806,OD/86,HGL/86,360,463,529,163.3,ERF_5,ERF
630,IC,831,HGL/86,OD/86,496,600,155,163.3,ERF_5,ERF
631,IC,831,OD/86,ES/86,609,686,84,142.3,ERF_5,ERF
634,IC,834,ES/86,OD/86,692,772,102,142.3,ERF_5,ERF
635,IC,834,OD/86,HGL/86,780,883,205,163.3,ERF_5,ERF
1720,RØ,3363,HGL/86,RO/86,965,1003,177,36.5,ERF_5,ERF
2659,M,9163,RO/86,NÆ/86,1008,1040,0,59.4,ERF_5,ERF
1387,RØ,2460,NÆ/86,KH/86,1176,1243,52,79.2,ERF_5,ERF
2689,M,9387,KH/86,CPH/86,1321,1334,0,11.8,ERF_5,ERF
720,L,910,SDB/86,FA/86,284,377,67,136.5,ERF_6,ERF
9,L,10,FA/86,CPH/86,387,512,614,230.2,ERF_6,ERF
362,RØ,235,CPH/86,SG/86,545,615,72,99.5,ERF_6,ERF
341,RØ,222,SG/86,CPH/86,644,714,74,99.5,ERF_6,ERF
2605,M,6320,CPH/86,HGL/86,768,799,0,17.0,ERF_6,ERF
686,IC,859,HGL/86,OD/86,916,1020,561,163.3,ERF_6,ERF
687,IC,859,OD/86,ES/86,1029,1106,205,142.3,ERF_6,ERF
690,IC,862,ES/86,OD/86,1112,1192,32,142.3,ERF_6,ERF
691,IC,862,OD/86,KK/86,1200,1297,93,161.2,ERF_6,ERF
204,IC,117,KH/86,FA/86,290,422,107,220.6,ERF_7,ERF
729,L,919,FA/86,SDB/86,461,552,64,136.5,ERF_7,ERF
738,L,934,SDB/86,FA/86,644,737,73,136.5,ERF_7,ERF
1237,RV,2336,FA/86,ES/86,771,834,43,88.5,ERF_7,ERF
1258,IC,2349,ES/86,FA/86,843,907,88,88.5,ERF_7,ERF
753,L,951,FA/86,SDB/86,941,1032,111,136.5,ERF_7,ERF
762,L,966,SDB/86,FA/86,1124,1217,32,136.5,ERF_7,ERF
1582,RV,2768,FA/86,OD/86,1230,1284,58,60.3,ERF_7,ERF
584,IC,802,OD/86,HGL/86,300,403,246,163.3,ERF_8,ERF
2743,M,12393,HGL/86,KH/86,471,485,0,5.2,ERF_8,ERF
2614,M,6348,KH/86,HGL/86,580,590,0,5.2,ERF_8,ERF
670,IC,851,HGL/86,OD/86,796,900,189,163.3,ERF_8,ERF
671,IC,851,OD/86,ES/86,909,986,148,142.3,ERF_8,ERF
674,IC,854,ES/86,OD/86,992,1072,105,142.3,ERF_8,ERF
675,IC,854,OD/86,HGL/86,1080,1183,119,163.3,ERF_8,ERF
714,IC,879,HGL/86,OD/86,1216,1320,191,163.3,ERF_8,ERF
584,IC,802,OD/86,HGL/86,300,403,246,163.3,ERF_9,ERF
2743,M,12393,HGL/86,KH/86,471,485,0,5.2,ERF_9,ERF
237,IC,137,KH/86,FA/86,590,722,85,220.6,ERF_9,ERF
1558,RV,2736,FA/86,OD/86,750,801,15,60.3,ERF_9,ERF
365,IC,238,OD/86,CPH/86,849,954,218,166.9,ERF_9,ERF
416,RØ,271,CPH/86,SG/86,1085,1155,69,99.5,ERF_9,ERF
395,RØ,258,SG/86,CPH/86,1184,1254,63,99.5,ERF_9,ERF
931,IC,1489,CPH/86,KH/86,1346,1360,53,11.8,ERF_9,ERF
2740,M,12392,KH/86,HGL/86,1421,1431,0,5.2,ERF_9,ERF
437,RØ,295,CPH/86,RO/86,5,39,9,37.9,ICA_1,ICA
2662,M,9176,RO/86,KK/86,60,92,0,34.4,ICA_1,ICA
955,RØ,1517,KK/86,KB/86,293,385,51,113.7,ICA_1,ICA
949,RØ,1512,KB/86,KK/86,457,547,242,113.7,ICA_1,ICA
997,RØ,1545,KK/86,KB/86,713,805,80,113.7,ICA_1,ICA
1816,RØ,3542,KB/86,KK/86,907,994,212,113.7,ICA_1,ICA
1030,RØ,1569,KK/86,KB/86,1073,1165,132,113.7,ICA_1,ICA
1039,RØ,1574,KB/86,KH/86,1370,1470,21,110.6,ICA_1,ICA
181,IC,100,OD/86,KK/86,249,361,141,163.4,ICA_10,ICA
217,IC,125,KK/86,FA/86,401,542,305,223.7,ICA_10,ICA
218,IC,125,FA/86,AR/86,549,608,115,108.5,ICA_10,ICA
57,L,30,AR/86,VJ/86,620,664,253,82.8,ICA_10,ICA
58,L,30,VJ/86,FA/86,666,681,278,25.7,ICA_10,ICA
59,L,30,FA/86,CPH/86,687,812,333,230.2,ICA_10,ICA
132,L,59,CPH/86,FA/86,926,1054,653,230.2,ICA_10,ICA
133,L,59,FA/86,VJ/86,1058,1071,407,25.7,ICA_10,ICA
134,L,59,VJ/86,AR/86,1073,1118,355,82.8,ICA_10,ICA
1948,L,4059,AR/86,AB/86,1125,1193,90,139.8,ICA_10,ICA
2083,IC,4180,AB/86,AR/86,1285,1363,30,139.8,ICA_10,ICA
2,L,6,AR/86,VJ/86,254,304,54,82.8,ICA_11,ICA
3,L,6,VJ/86,FA/86,306,321,58,25.7,ICA_11,ICA
4,L,6,FA/86,CPH/86,327,452,246,230.2,ICA_11,ICA
62,L,31,CPH/86,FA/86,506,634,350,230.2,ICA_11,ICA
63,L,31,FA/86,VJ/86,638,651,227,25.7,ICA_11,ICA
64,L,31,VJ/86,AR/86,653,698,218,82.8,ICA_11,ICA
2008,IC,4133,AR/86,ABL/86,735,824,106,145.3,ICA_11,ICA
1933,L,4050,ABL/86,AR/86,826,913,123,145.3,ICA_11,ICA
107,L,50,AR/86,VJ/86,920,964,306,82.8,ICA_11,ICA
108,L,50,VJ/86,FA/86,966,981,360,25.7,ICA_11,ICA
109,L,50,FA/86,CPH/86,987,1112,494,230.2,ICA_11,ICA
171,L,75,CPH/86,FA/86,1166,1294,248,230.2,ICA_11,ICA
172,L,75,FA/86,VJ/86,1298,1311,161,25.7,ICA_11,ICA
173,L,75,VJ/86,AR/86,1313,1358,131,82.8,ICA_11,ICA
1969,IC,4101,AR/86,ABL/86,255,344,69,145.3,ICA_12,ICA
1987,IC,4120,ABL/86,AR/86,368,463,377,145.3,ICA_12,ICA
1882,L,4015,AR/86,ABL/86,465,548,81,145.3,ICA_12,ICA
1909,L,4034,ABL/86,AR/86,586,673,125,145.3,ICA_12,ICA
1906,L,4031,AR/86,ABL/86,705,788,80,145.3,ICA_12,ICA
2029,IC,4148,ABL/86,AR/86,788,883,112,145.3,ICA_12,ICA
2026,IC,4145,AR/86,ABL/86,915,1004,279,145.3,ICA_12,ICA
1951,L,4062,ABL/86,AR/86,1006,1093,90,145.3,ICA_12,ICA
137,L,62,AR/86,VJ/86,1100,1144,147,82.8,ICA_12,ICA
138,L,62,VJ/86,FA/86,1146,1161,139,25.7,ICA_12,ICA
139,L,62,FA/86,CPH/86,1167,1292,205,230.2,ICA_12,ICA
1969,IC,4101,AR/86,ABL/86,255,344,69,145.3,ICA_13,ICA
1987,IC,4120,ABL/86,AR/86,368,463,377,145.3,ICA_13,ICA
207,IC,120,AR/86,FA/86,470,531,254,108.5,ICA_13,ICA
208,IC,120,FA/86,KK/86,536,679,146,223.7,ICA_13,ICA
1822,RØ,3555,KK/86,KB/86,866,960,206,113.7,ICA_13,ICA
1819,RØ,3546,KB/86,KK/86,967,1054,142,113.7,ICA_13,ICA
2617,M,6370,KK/86,KH/86,1311,1317,0,3.1,ICA_13,ICA
2689,M,9387,KH/86,CPH/86,1321,1334,0,11.8,ICA_13,ICA
940,RØ,1500,KB/86,KK/86,270,376,115,113.7,ICA_14,ICA
967,RØ,1525,KK/86,KB/86,413,505,219,113.7,ICA_14,ICA
958,RØ,1520,KB/86,KK/86,577,667,99,113.7,ICA_14,ICA
1009,RØ,1553,KK/86,KB/86,833,925,126,113.7,ICA_14,ICA
994,RØ,1544,KB/86,KK/86,937,1027,220,113.7,ICA_14,ICA
2617,M,6370,KK/86,KH/86,1311,1317,0,3.1,ICA_14,ICA
901,RØ,1285,KH/86,NF/86,1327,1415,87,144.7,ICA_14,ICA
587,IC,806,ES/86,OD/86,272,352,35,142.3,ICA_15,ICA
588,IC,806,OD/86,HGL/86,360,463,529,163.3,ICA_15,ICA
2626,M,6459,HGL/86,KK/86,754,757,0,2.1,ICA_15,ICA
1384,RØ,2459,KK/86,NÆ/86,908,982,235,82.3,ICA_15,ICA
2533,RØ,4861,NÆ/86,NF/86,1033,1072,25,56.2,ICA_15,ICA
880,RØ,1268,NF/86,KH/86,1286,1374,44,144.7,ICA_15,ICA
904,RØ,1289,KH/86,NF/86,1387,1475,117,144.7,ICA_15,ICA
1879,L,4014,AB/86,AR/86,303,372,74,139.8,ICA_16,ICA
17,L,14,AR/86,VJ/86,380,424,413,82.8,ICA_16,ICA
18,L,14,VJ/86,FA/86,426,441,462,25.7,ICA_16,ICA
19,L,14,FA/86,CPH/86,447,572,663,230.2,ICA_16,ICA
82,L,39,CPH/86,FA/86,626,754,322,230.2,ICA_16,ICA
83,L,39,FA/86,VJ/86,758,771,295,25.7,ICA_16,ICA
84,L,39,VJ/86,AR/86,773,818,263,82.8,ICA_16,ICA
500,IC,444,AR/86,FA/86,830,889,230,108.5,ICA_16,ICA
509,IC,449,FA/86,AR/86,909,968,286,108.5,ICA_16,ICA
117,L,54,AR/86,VJ/86,980,1024,340,82.8,ICA_16,ICA
118,L,54,VJ/86,FA/86,1026,1041,385,25.7,ICA_16,ICA
119,L,54,FA/86,CPH/86,1047,1172,393,230.2,ICA_16,ICA
1804,RØ,3502,KB/86,KK/86,303,391,133,113.7,ICA_17,ICA
967,RØ,1525,KK/86,KB/86,413,505,219,113.7,ICA_17,ICA
964,RØ,1524,KB/86,KK/86,637,727,129,113.7,ICA_17,ICA
1822,RØ,3555,KK/86,KB/86,866,960,206,113.7,ICA_17,ICA
1000,RØ,1548,KB/86,KK/86,997,1087,144,113.7,ICA_17,ICA
2617,M,6370,KK/86,KH/86,1311,1317,0,3.1,ICA_17,ICA
316,IC,191,KH/86,FA/86,1370,1502,340,220.6,ICA_17,ICA
317,IC,191,FA/86,AR/86,1508,1578,170,108.5,ICA_17,ICA
12,L,11,OD/86,FA/86,303,334,10,60.3,ICA_18,ICA
13,L,11,FA/86,VJ/86,338,351,15,25.7,ICA_18,ICA
14,L,11,VJ/86,AR/86,353,398,69,82.8,ICA_18,ICA
1603,RV,2916,AR/86,FA/86,398,466,117,108.5,ICA_18,ICA
1207,IC,2316,FA/86,ES/86,471,534,132,88.5,ICA_18,ICA
1234,IC,2333,ES/86,FA/86,603,667,59,88.5,ICA_18,ICA
741,L,935,FA/86,SDB/86,701,792,63,136.5,ICA_18,ICA
750,L,950,SDB/86,FA/86,884,977,78,136.5,ICA_18,ICA
1666,RV,2957,FA/86,AR/86,1034,1103,243,108.5,ICA_18,ICA
1675,RV,2964,AR/86,FA/86,1118,1186,112,108.5,ICA_18,ICA
1285,IC,2368,FA/86,ES/86,1251,1314,55,88.5,ICA_18,ICA
2455,RØ,4804,NF/86,NÆ/86,307,346,18,56.2,ICA_19,ICA
2473,RØ,4821,NÆ/86,NF/86,433,472,32,56.2,ICA_19,ICA
2464,RØ,4816,NF/86,NÆ/86,487,526,25,56.2,ICA_19,ICA
2491,RØ,4833,NÆ/86,NF/86,613,652,15,56.2,ICA_19,ICA
2482,RØ,4828,NF/86,NÆ/86,667,706,14,56.2,ICA_19,ICA
2509,RØ,4845,NÆ/86,NF/86,793,832,22,56.2,ICA_19,ICA
2500,RØ,4840,NF/86,NÆ/86,847,886,42,56.2,ICA_19,ICA
2527,RØ,4857,NÆ/86,NF/86,973,1012,48,56.2,ICA_19,ICA
