TrainCategory,TrainId,DayType,PassengerNum,FromStation,ToStation
RØ,2224,3,35,NÆ,RG
RØ,2224,3,62,RG,RO
RØ,2224,3,86,RO,HTÅ
RØ,2224,3,98,HTÅ,KH
RØ,2224,3,60,KH,KK
RØ,2224,3,106,KK,NI
RØ,2224,3,65,NI,HG
RØ,2225,2,79,HG,NI
RØ,2225,2,137,NI,KK
RØ,2225,2,86,KK,KH
RØ,2225,2,140,KH,HTÅ
RØ,2225,2,192,HTÅ,RO
RØ,2225,2,84,RO,RG
RØ,2225,2,48,RG,NÆ
RØ,2225,3,79,HG,NI
RØ,2225,3,137,NI,KK
RØ,2225,3,86,KK,KH
RØ,2225,3,140,KH,HTÅ
RØ,2225,3,192,HTÅ,RO
RØ,2225,3,84,RO,RG
RØ,2225,3,48,RG,NÆ
RØ,2228,2,34,NÆ,RG
RØ,2228,2,56,RG,RO
RØ,2228,2,87,RO,HTÅ
RØ,2228,2,95,HTÅ,KH
RØ,2228,2,64,KH,KK
RØ,2228,2,113,KK,NI
RØ,2228,2,73,NI,HG
RØ,2228,3,34,NÆ,RG
RØ,2228,3,56,RG,RO
RØ,2228,3,87,RO,HTÅ
RØ,2228,3,95,HTÅ,KH
RØ,2228,3,64,KH,KK
RØ,2228,3,113,KK,NI
RØ,2228,3,73,NI,HG
RØ,2229,2,152,HG,NI
RØ,2229,2,398,NI,KK
RØ,2229,2,260,KK,KH
RØ,2229,2,269,KH,HTÅ
RØ,2229,2,244,HTÅ,RO
RØ,2229,2,102,RO,RG
RØ,2229,2,45,RG,NÆ
RØ,2229,3,152,HG,NI
RØ,2229,3,398,NI,KK
RØ,2229,3,260,KK,KH
RØ,2229,3,269,KH,HTÅ
RØ,2229,3,244,HTÅ,RO
RØ,2229,3,102,RO,RG
RØ,2229,3,45,RG,NÆ
RØ,2232,2,38,NÆ,RG
RØ,2232,2,60,RG,RO
RØ,2232,2,133,RO,HTÅ
RØ,2232,2,143,HTÅ,KH
RØ,2232,2,77,KH,KK
RØ,2232,2,130,KK,NI
RØ,2232,2,72,NI,HG
RØ,2232,3,38,NÆ,RG
RØ,2232,3,60,RG,RO
RØ,2232,3,133,RO,HTÅ
RØ,2232,3,143,HTÅ,KH
RØ,2232,3,77,KH,KK
RØ,2232,3,130,KK,NI
RØ,2232,3,72,NI,HG
RØ,2233,2,124,HG,NI
RØ,2233,2,377,NI,KK
RØ,2233,2,220,KK,KH
RØ,2233,2,136,KH,HTÅ
RØ,2233,2,140,HTÅ,RO
RØ,2233,2,59,RO,RG
RØ,2233,2,33,RG,NÆ
RØ,2233,3,124,HG,NI
RØ,2233,3,377,NI,KK
RØ,2233,3,220,KK,KH
RØ,2233,3,136,KH,HTÅ
RØ,2233,3,140,HTÅ,RO
RØ,2233,3,59,RO,RG
RØ,2233,3,33,RG,NÆ
RØ,2236,2,51,NÆ,RG
RØ,2236,2,71,RG,RO
RØ,2236,2,145,RO,HTÅ
RØ,2236,2,180,HTÅ,KH
RØ,2236,2,181,KH,KK
RØ,2236,2,323,KK,NI
RØ,2236,2,145,NI,HG
RØ,2236,3,51,NÆ,RG
RØ,2236,3,71,RG,RO
RØ,2236,3,145,RO,HTÅ
RØ,2236,3,180,HTÅ,KH
RØ,2236,3,181,KH,KK
RØ,2236,3,323,KK,NI
RØ,2236,3,145,NI,HG
RØ,2237,2,39,HG,NI
RØ,2237,2,99,NI,KK
RØ,2237,2,64,KK,KH
RØ,2237,2,75,KH,HTÅ
RØ,2237,2,81,HTÅ,RO
RØ,2237,2,45,RO,RG
RØ,2237,2,23,RG,NÆ
RØ,2237,3,39,HG,NI
RØ,2237,3,99,NI,KK
RØ,2237,3,64,KK,KH
RØ,2237,3,75,KH,HTÅ
RØ,2237,3,81,HTÅ,RO
RØ,2237,3,45,RO,RG
RØ,2237,3,23,RG,NÆ
RØ,2240,2,66,NÆ,RG
RØ,2240,2,96,RG,RO
RØ,2240,2,213,RO,HTÅ
RØ,2240,2,282,HTÅ,KH
RØ,2240,2,246,KH,KK
RØ,2240,2,415,KK,NI
RØ,2240,2,156,NI,HG
RØ,2240,3,66,NÆ,RG
RØ,2240,3,96,RG,RO
RØ,2240,3,213,RO,HTÅ
RØ,2240,3,282,HTÅ,KH
RØ,2240,3,246,KH,KK
RØ,2240,3,415,KK,NI
RØ,2240,3,156,NI,HG
RØ,2241,2,55,HG,NI
RØ,2241,2,106,NI,KK
RØ,2241,2,73,KK,KH
RØ,2241,2,75,KH,HTÅ
RØ,2241,2,82,HTÅ,RO
RØ,2241,2,51,RO,RG
RØ,2241,2,28,RG,NÆ
RØ,2241,3,55,HG,NI
RØ,2241,3,106,NI,KK
RØ,2241,3,73,KK,KH
RØ,2241,3,75,KH,HTÅ
RØ,2241,3,82,HTÅ,RO
RØ,2241,3,51,RO,RG
RØ,2241,3,28,RG,NÆ
RØ,2244,2,72,NÆ,RG
RØ,2244,2,108,RG,RO
RØ,2244,2,191,RO,HTÅ
RØ,2244,2,250,HTÅ,KH
RØ,2244,2,206,KH,KK
RØ,2244,2,319,KK,NI
RØ,2244,2,119,NI,HG
RØ,2244,3,72,NÆ,RG
RØ,2244,3,108,RG,RO
RØ,2244,3,191,RO,HTÅ
RØ,2244,3,250,HTÅ,KH
RØ,2244,3,206,KH,KK
RØ,2244,3,319,KK,NI
RØ,2244,3,119,NI,HG
RØ,2245,2,59,HG,NI
RØ,2245,2,109,NI,KK
RØ,2245,2,68,KK,KH
RØ,2245,2,94,KH,HTÅ
RØ,2245,2,110,HTÅ,RO
RØ,2245,2,73,RO,RG
RØ,2245,2,36,RG,NÆ
RØ,2245,3,59,HG,NI
RØ,2245,3,109,NI,KK
RØ,2245,3,68,KK,KH
RØ,2245,3,94,KH,HTÅ
RØ,2245,3,110,HTÅ,RO
RØ,2245,3,73,RO,RG
RØ,2245,3,36,RG,NÆ
RØ,2248,2,38,NÆ,RG
RØ,2248,2,52,RG,RO
RØ,2248,2,77,RO,HTÅ
RØ,2248,2,98,HTÅ,KH
RØ,2248,2,70,KH,KK
RØ,2248,2,109,KK,NI
RØ,2248,2,44,NI,HG
RØ,2248,3,38,NÆ,RG
RØ,2248,3,52,RG,RO
RØ,2248,3,77,RO,HTÅ
RØ,2248,3,98,HTÅ,KH
RØ,2248,3,70,KH,KK
RØ,2248,3,109,KK,NI
RØ,2248,3,44,NI,HG
RØ,2249,2,57,HG,NI
RØ,2249,2,99,NI,KK
RØ,2249,2,66,KK,KH
RØ,2249,2,95,KH,HTÅ
RØ,2249,2,109,HTÅ,RO
RØ,2249,2,88,RO,RG
RØ,2249,2,46,RG,NÆ
RØ,2249,3,57,HG,NI
RØ,2249,3,99,NI,KK
RØ,2249,3,66,KK,KH
RØ,2249,3,95,KH,HTÅ
RØ,2249,3,109,HTÅ,RO
RØ,2249,3,88,RO,RG
RØ,2249,3,46,RG,NÆ
RØ,2252,2,20,NÆ,RG
RØ,2252,2,23,RG,RO
RØ,2252,2,40,RO,HTÅ
RØ,2252,2,53,HTÅ,KH
RØ,2252,2,51,KH,KK
RØ,2252,2,89,KK,NI
RØ,2252,2,48,NI,HG
RØ,2252,3,20,NÆ,RG
RØ,2252,3,23,RG,RO
RØ,2252,3,40,RO,HTÅ
RØ,2252,3,53,HTÅ,KH
RØ,2252,3,51,KH,KK
RØ,2252,3,89,KK,NI
RØ,2252,3,48,NI,HG
RØ,2253,2,58,HG,NI
RØ,2253,2,99,NI,KK
RØ,2253,2,81,KK,KH
RØ,2253,2,154,KH,HTÅ
RØ,2253,2,190,HTÅ,RO
RØ,2253,2,197,RO,RG
RØ,2253,2,93,RG,NÆ
RØ,2253,3,58,HG,NI
RØ,2253,3,99,NI,KK
RØ,2253,3,81,KK,KH
RØ,2253,3,154,KH,HTÅ
RØ,2253,3,190,HTÅ,RO
RØ,2253,3,197,RO,RG
RØ,2253,3,93,RG,NÆ
RØ,2256,2,19,NÆ,RG
RØ,2256,2,31,RG,RO
RØ,2256,2,34,RO,HTÅ
RØ,2256,2,37,HTÅ,KH
RØ,2256,2,86,KH,KK
RØ,2256,2,104,KK,NI
RØ,2256,2,75,NI,HG
RØ,2256,3,19,NÆ,RG
RØ,2256,3,31,RG,RO
RØ,2256,3,34,RO,HTÅ
RØ,2256,3,37,HTÅ,KH
RØ,2256,3,86,KH,KK
RØ,2256,3,104,KK,NI
RØ,2256,3,75,NI,HG
RØ,2257,2,73,HG,NI
RØ,2257,2,117,NI,KK
RØ,2257,2,115,KK,KH
RØ,2257,2,249,KH,HTÅ
RØ,2257,2,305,HTÅ,RO
RØ,2257,2,275,RO,RG
RØ,2257,2,154,RG,NÆ
RØ,2257,3,73,HG,NI
RØ,2257,3,117,NI,KK
RØ,2257,3,115,KK,KH
RØ,2257,3,249,KH,HTÅ
RØ,2257,3,305,HTÅ,RO
RØ,2257,3,275,RO,RG
RØ,2257,3,154,RG,NÆ
RØ,2260,2,16,NÆ,RG
RØ,2260,2,28,RG,RO
RØ,2260,2,28,RO,HTÅ
RØ,2260,2,41,HTÅ,KH
RØ,2260,2,67,KH,KK
RØ,2260,2,88,KK,NI
RØ,2260,2,47,NI,HG
RØ,2260,3,16,NÆ,RG
RØ,2260,3,28,RG,RO
RØ,2260,3,28,RO,HTÅ
RØ,2260,3,41,HTÅ,KH
RØ,2260,3,67,KH,KK
RØ,2260,3,88,KK,NI
RØ,2260,3,47,NI,HG
RØ,2261,2,100,HG,NI
RØ,2261,2,168,NI,KK
RØ,2261,2,189,KK,KH
RØ,2261,2,370,KH,HTÅ
RØ,2261,2,437,HTÅ,RO
RØ,2261,2,325,RO,RG
RØ,2261,2,181,RG,NÆ
RØ,2261,3,100,HG,NI
RØ,2261,3,168,NI,KK
RØ,2261,3,189,KK,KH
RØ,2261,3,370,KH,HTÅ
RØ,2261,3,437,HTÅ,RO
RØ,2261,3,325,RO,RG
RØ,2261,3,181,RG,NÆ
RØ,2264,2,25,NÆ,RG
RØ,2264,2,24,RG,RO
RØ,2264,2,30,RO,HTÅ
RØ,2264,2,33,HTÅ,KH
RØ,2264,2,82,KH,KK
RØ,2264,2,125,KK,NI
RØ,2264,2,62,NI,HG
RØ,2264,3,25,NÆ,RG
RØ,2264,3,24,RG,RO
RØ,2264,3,30,RO,HTÅ
RØ,2264,3,33,HTÅ,KH
RØ,2264,3,82,KH,KK
RØ,2264,3,125,KK,NI
RØ,2264,3,62,NI,HG
RØ,2265,2,56,HG,NI
RØ,2265,2,110,NI,KK
RØ,2265,2,168,KK,KH
RØ,2265,2,308,KH,HTÅ
RØ,2265,2,340,HTÅ,RO
RØ,2265,2,215,RO,RG
RØ,2265,2,96,RG,NÆ
RØ,2265,3,56,HG,NI
RØ,2265,3,110,NI,KK
RØ,2265,3,168,KK,KH
RØ,2265,3,308,KH,HTÅ
RØ,2265,3,340,HTÅ,RO
RØ,2265,3,215,RO,RG
RØ,2265,3,96,RG,NÆ
RØ,2268,2,10,NÆ,RG
RØ,2268,2,30,RG,RO
RØ,2268,2,53,RO,HTÅ
RØ,2268,2,50,HTÅ,KH
RØ,2268,2,63,KH,KK
RØ,2268,2,94,KK,NI
RØ,2268,2,49,NI,HG
RØ,2268,3,10,NÆ,RG
RØ,2268,3,30,RG,RO
RØ,2268,3,53,RO,HTÅ
RØ,2268,3,50,HTÅ,KH
RØ,2268,3,63,KH,KK
RØ,2268,3,94,KK,NI
RØ,2268,3,49,NI,HG
RØ,2269,2,33,HG,NI
RØ,2269,2,87,NI,KK
RØ,2269,2,89,KK,KH
RØ,2269,2,145,KH,HTÅ
RØ,2269,2,155,HTÅ,RO
RØ,2269,2,113,RO,RG
RØ,2269,2,54,RG,NÆ
RØ,2269,3,33,HG,NI
RØ,2269,3,87,NI,KK
RØ,2269,3,89,KK,KH
RØ,2269,3,145,KH,HTÅ
RØ,2269,3,155,HTÅ,RO
RØ,2269,3,113,RO,RG
RØ,2269,3,54,RG,NÆ
RØ,2270,2,3,NÆ,RG
RØ,2270,2,7,RG,RO
RØ,2270,2,20,RO,HTÅ
RØ,2270,2,15,HTÅ,KH
RØ,2270,3,3,NÆ,RG
RØ,2270,3,7,RG,RO
RØ,2270,3,20,RO,HTÅ
RØ,2270,3,15,HTÅ,KH
RØ,2272,2,16,KH,KK
RØ,2272,2,29,KK,NI
RØ,2272,2,15,NI,HG
RØ,2272,3,16,KH,KK
RØ,2272,3,29,KK,NI
RØ,2272,3,15,NI,HG
RØ,2273,2,20,HG,NI
RØ,2273,2,50,NI,KK
RØ,2273,2,58,KK,KH
RØ,2273,2,90,KH,HTÅ
RØ,2273,2,98,HTÅ,RO
RØ,2273,2,76,RO,RG
RØ,2273,2,42,RG,NÆ
RØ,2273,3,20,HG,NI
RØ,2273,3,50,NI,KK
RØ,2273,3,58,KK,KH
RØ,2273,3,90,KH,HTÅ
RØ,2273,3,98,HTÅ,RO
RØ,2273,3,76,RO,RG
RØ,2273,3,42,RG,NÆ
RØ,2277,2,29,HG,NI
RØ,2277,2,44,NI,KK
RØ,2277,2,57,KK,KH
RØ,2277,2,90,KH,HTÅ
RØ,2277,2,95,HTÅ,RO
RØ,2277,2,65,RO,RG
RØ,2277,2,46,RG,NÆ
RØ,2277,3,29,HG,NI
RØ,2277,3,44,NI,KK
RØ,2277,3,57,KK,KH
RØ,2277,3,90,KH,HTÅ
RØ,2277,3,95,HTÅ,RO
RØ,2277,3,65,RO,RG
RØ,2277,3,46,RG,NÆ
RØ,2281,2,31,HG,NI
RØ,2281,2,65,NI,KK
RØ,2281,2,81,KK,KH
RØ,2281,2,87,KH,HTÅ
RØ,2281,2,76,HTÅ,RO
RØ,2281,2,60,RO,RG
RØ,2281,2,27,RG,NÆ
RØ,2281,3,31,HG,NI
RØ,2281,3,65,NI,KK
RØ,2281,3,81,KK,KH
RØ,2281,3,87,KH,HTÅ
RØ,2281,3,76,HTÅ,RO
RØ,2281,3,60,RO,RG
RØ,2281,3,27,RG,NÆ
RØ,2287,2,30,HG,NI
RØ,2287,2,40,NI,KK
RØ,2287,2,84,KK,KH
RØ,2287,2,184,KH,HTÅ
RØ,2287,2,152,HTÅ,RO
RØ,2287,2,76,RO,RG
RØ,2287,2,51,RG,NÆ
RØ,2287,3,30,HG,NI
RØ,2287,3,40,NI,KK
RØ,2287,3,84,KK,KH
RØ,2287,3,184,KH,HTÅ
RØ,2287,3,152,HTÅ,RO
RØ,2287,3,76,RO,RG
RØ,2287,3,51,RG,NÆ
RØ,2291,2,102,KH,HTÅ
RØ,2291,2,99,HTÅ,RO
RØ,2291,2,52,RO,RG
RØ,2291,2,15,RG,NÆ
RØ,2291,3,102,KH,HTÅ
RØ,2291,3,99,HTÅ,RO
RØ,2291,3,52,RO,RG
RØ,2291,3,15,RG,NÆ
RØ,2297,2,2,HG,NI
RØ,2297,2,1,NI,KK
RØ,2297,2,1,KK,KH
RØ,2297,3,2,HG,NI
RØ,2297,3,1,NI,KK
RØ,2297,3,1,KK,KH
RØ,2299,2,28,KH,HTÅ
RØ,2299,2,11,HTÅ,RO
RØ,2299,2,4,RO,RG
RØ,2299,2,2,RG,NÆ
RØ,2299,3,28,KH,HTÅ
RØ,2299,3,11,HTÅ,RO
RØ,2299,3,4,RO,RG
RØ,2299,3,2,RG,NÆ
IC,2304,2,12,FA,TL
IC,2304,2,14,TL,KD
IC,2304,2,18,KD,LK
IC,2304,2,19,LK,BM
IC,2304,2,15,BM,ES
IC,2304,3,12,FA,TL
IC,2304,3,14,TL,KD
IC,2304,3,18,KD,LK
IC,2304,3,19,LK,BM
IC,2304,3,15,BM,ES
IC,2308,2,24,FA,TL
IC,2308,2,25,TL,KD
IC,2308,2,30,KD,LK
IC,2308,2,44,LK,BM
IC,2308,2,38,BM,ES
IC,2308,3,24,FA,TL
IC,2308,3,25,TL,KD
IC,2308,3,30,KD,LK
IC,2308,3,44,LK,BM
IC,2308,3,38,BM,ES
IC,2312,2,81,FA,TL
IC,2312,2,81,TL,KD
IC,2312,2,57,KD,LK
IC,2312,2,70,LK,BM
IC,2312,2,64,BM,ES
IC,2312,3,81,FA,TL
IC,2312,3,81,TL,KD
IC,2312,3,57,KD,LK
IC,2312,3,70,LK,BM
IC,2312,3,64,BM,ES
IC,2313,2,17,ES,BM
IC,2313,2,25,BM,LK
IC,2313,2,22,LK,KD
IC,2313,2,45,KD,TL
IC,2313,2,49,TL,FA
IC,2313,2,70,TL,
IC,2313,3,17,ES,BM
IC,2313,3,25,BM,LK
IC,2313,3,22,LK,KD
IC,2313,3,45,KD,TL
IC,2313,3,49,TL,FA
IC,2313,3,70,TL,
IC,2316,2,132,FA,TL
IC,2316,2,130,TL,KD
IC,2316,2,50,KD,LK
IC,2316,2,51,LK,BM
IC,2316,2,34,BM,ES
IC,2316,3,132,FA,TL
IC,2316,3,130,TL,KD
IC,2316,3,50,KD,LK
IC,2316,3,51,LK,BM
IC,2316,3,34,BM,ES
IC,2317,2,20,ES,BM
IC,2317,2,42,BM,LK
IC,2317,2,44,LK,KD
IC,2317,2,80,KD,TL
IC,2317,2,86,TL,FA
IC,2317,2,184,TL,
IC,2317,3,20,ES,BM
IC,2317,3,42,BM,LK
IC,2317,3,44,LK,KD
IC,2317,3,80,KD,TL
IC,2317,3,86,TL,FA
IC,2317,3,184,TL,
RV,2320,2,37,FA,TL
RV,2320,2,35,TL,KD
RV,2320,2,12,KD,LK
RV,2320,2,14,LK,BM
RV,2320,2,12,BM,ES
RV,2320,3,37,FA,TL
RV,2320,3,35,TL,KD
RV,2320,3,12,KD,LK
RV,2320,3,14,LK,BM
RV,2320,3,12,BM,ES
IC,2321,2,29,ES,BM
IC,2321,2,67,BM,LK
IC,2321,2,53,LK,KD
IC,2321,2,55,KD,TL
IC,2321,2,56,TL,FA
IC,2321,2,138,TL,PA
IC,2321,3,29,ES,BM
IC,2321,3,67,BM,LK
IC,2321,3,53,LK,KD
IC,2321,3,55,KD,TL
IC,2321,3,56,TL,FA
IC,2321,3,138,TL,PA
IC,2324,2,99,FA,TL
IC,2324,2,100,TL,KD
IC,2324,2,28,KD,LK
IC,2324,2,28,LK,BM
IC,2324,2,20,BM,ES
IC,2324,3,99,FA,TL
IC,2324,3,100,TL,KD
IC,2324,3,28,KD,LK
IC,2324,3,28,LK,BM
IC,2324,3,20,BM,ES
RV,2325,2,21,ES,BM
RV,2325,2,37,BM,LK
RV,2325,2,40,LK,KD
RV,2325,2,53,KD,TL
RV,2325,2,54,TL,FA
RV,2325,3,21,ES,BM
RV,2325,3,37,BM,LK
RV,2325,3,40,LK,KD
RV,2325,3,53,KD,TL
RV,2325,3,54,TL,FA
IC,2328,2,37,FA,TL
IC,2328,2,37,TL,KD
IC,2328,2,25,KD,LK
IC,2328,2,27,LK,BM
IC,2328,2,19,BM,ES
IC,2328,3,37,FA,TL
IC,2328,3,37,TL,KD
IC,2328,3,25,KD,LK
IC,2328,3,27,LK,BM
IC,2328,3,19,BM,ES
IC,2329,2,19,ES,BM
IC,2329,2,30,BM,LK
IC,2329,2,27,LK,KD
IC,2329,2,30,KD,TL
IC,2329,2,30,TL,FA
IC,2329,2,72,TL,
IC,2329,3,19,ES,BM
IC,2329,3,30,BM,LK
IC,2329,3,27,LK,KD
IC,2329,3,30,KD,TL
IC,2329,3,30,TL,FA
IC,2329,3,72,TL,
IC,2332,2,82,FA,TL
IC,2332,2,82,TL,KD
IC,2332,2,26,KD,LK
IC,2332,2,28,LK,BM
IC,2332,2,17,BM,ES
IC,2332,3,82,FA,TL
IC,2332,3,82,TL,KD
IC,2332,3,26,KD,LK
IC,2332,3,28,LK,BM
IC,2332,3,17,BM,ES
IC,2333,2,27,ES,BM
IC,2333,2,42,BM,LK
IC,2333,2,41,LK,KD
IC,2333,2,59,KD,TL
IC,2333,2,58,TL,FA
IC,2333,2,98,TL,
IC,2333,3,27,ES,BM
IC,2333,3,42,BM,LK
IC,2333,3,41,LK,KD
IC,2333,3,59,KD,TL
IC,2333,3,58,TL,FA
IC,2333,3,98,TL,
RV,2336,2,43,FA,TL
RV,2336,2,43,TL,KD
RV,2336,2,28,KD,LK
RV,2336,2,32,LK,BM
RV,2336,2,16,BM,ES
RV,2336,3,43,FA,TL
RV,2336,3,43,TL,KD
RV,2336,3,28,KD,LK
RV,2336,3,32,LK,BM
RV,2336,3,16,BM,ES
IC,2337,2,24,ES,BM
IC,2337,2,34,BM,LK
IC,2337,2,33,LK,KD
IC,2337,2,69,KD,TL
IC,2337,2,69,TL,FA
IC,2337,2,120,TL,
IC,2337,3,24,ES,BM
IC,2337,3,34,BM,LK
IC,2337,3,33,LK,KD
IC,2337,3,69,KD,TL
IC,2337,3,69,TL,FA
IC,2337,3,120,TL,
IC,2340,2,108,FA,TL
IC,2340,2,106,TL,KD
IC,2340,2,54,KD,LK
IC,2340,2,56,LK,BM
IC,2340,2,36,BM,ES
IC,2340,3,108,FA,TL
IC,2340,3,106,TL,KD
IC,2340,3,54,KD,LK
IC,2340,3,56,LK,BM
IC,2340,3,36,BM,ES
RV,2341,2,17,ES,BM
RV,2341,2,21,BM,LK
RV,2341,2,21,LK,KD
RV,2341,2,25,KD,TL
RV,2341,2,26,TL,FA
RV,2341,3,17,ES,BM
RV,2341,3,21,BM,LK
RV,2341,3,21,LK,KD
RV,2341,3,25,KD,TL
RV,2341,3,26,TL,FA
IC,2344,2,124,FA,TL
IC,2344,2,116,TL,KD
IC,2344,2,78,KD,LK
IC,2344,2,74,LK,BM
IC,2344,2,44,BM,ES
IC,2344,3,124,FA,TL
IC,2344,3,116,TL,KD
IC,2344,3,78,KD,LK
IC,2344,3,74,LK,BM
IC,2344,3,44,BM,ES
IC,2345,2,38,ES,BM
IC,2345,2,46,BM,LK
IC,2345,2,38,LK,KD
IC,2345,2,82,KD,TL
IC,2345,2,81,TL,FA
IC,2345,2,134,TL,
IC,2345,3,38,ES,BM
IC,2345,3,46,BM,LK
IC,2345,3,38,LK,KD
IC,2345,3,82,KD,TL
IC,2345,3,81,TL,FA
IC,2345,3,134,TL,
IC,2348,2,109,FA,TL
IC,2348,2,107,TL,KD
IC,2348,2,37,KD,LK
IC,2348,2,37,LK,BM
IC,2348,2,25,BM,ES
IC,2348,3,109,FA,TL
IC,2348,3,107,TL,KD
IC,2348,3,37,KD,LK
IC,2348,3,37,LK,BM
IC,2348,3,25,BM,ES
IC,2349,2,50,ES,BM
IC,2349,2,60,BM,LK
IC,2349,2,52,LK,KD
IC,2349,2,88,KD,TL
IC,2349,2,85,TL,FA
IC,2349,2,174,TL,
IC,2349,3,50,ES,BM
IC,2349,3,60,BM,LK
IC,2349,3,52,LK,KD
IC,2349,3,88,KD,TL
IC,2349,3,85,TL,FA
IC,2349,3,174,TL,
RV,2352,2,54,FA,TL
RV,2352,2,55,TL,KD
RV,2352,2,27,KD,LK
RV,2352,2,27,LK,BM
RV,2352,2,14,BM,ES
RV,2352,3,54,FA,TL
RV,2352,3,55,TL,KD
RV,2352,3,27,KD,LK
RV,2352,3,27,LK,BM
RV,2352,3,14,BM,ES
IC,2353,2,61,ES,BM
IC,2353,2,70,BM,LK
IC,2353,2,56,LK,KD
IC,2353,2,147,KD,TL
IC,2353,2,145,TL,FA
IC,2353,2,199,TL,
IC,2353,3,61,ES,BM
IC,2353,3,70,BM,LK
IC,2353,3,56,LK,KD
IC,2353,3,147,KD,TL
IC,2353,3,145,TL,FA
IC,2353,3,199,TL,
IC,2356,2,82,FA,TL
IC,2356,2,81,TL,KD
IC,2356,2,44,KD,LK
IC,2356,2,44,LK,BM
IC,2356,2,26,BM,ES
IC,2356,3,82,FA,TL
IC,2356,3,81,TL,KD
IC,2356,3,44,KD,LK
IC,2356,3,44,LK,BM
IC,2356,3,26,BM,ES
RV,2357,2,54,ES,BM
RV,2357,2,69,BM,LK
RV,2357,2,75,LK,KD
RV,2357,2,141,KD,TL
RV,2357,2,146,TL,FA
RV,2357,3,54,ES,BM
RV,2357,3,69,BM,LK
RV,2357,3,75,LK,KD
RV,2357,3,141,KD,TL
RV,2357,3,146,TL,FA
IC,2360,2,44,FA,TL
IC,2360,2,41,TL,KD
IC,2360,2,33,KD,LK
IC,2360,2,32,LK,BM
IC,2360,2,16,BM,ES
IC,2360,3,44,FA,TL
IC,2360,3,41,TL,KD
IC,2360,3,33,KD,LK
IC,2360,3,32,LK,BM
IC,2360,3,16,BM,ES
IC,2361,2,27,ES,BM
IC,2361,2,32,BM,LK
IC,2361,2,30,LK,KD
IC,2361,2,72,KD,TL
IC,2361,2,70,TL,FA
IC,2361,2,128,TL,
IC,2361,3,27,ES,BM
IC,2361,3,32,BM,LK
IC,2361,3,30,LK,KD
IC,2361,3,72,KD,TL
IC,2361,3,70,TL,FA
IC,2361,3,128,TL,
IC,2364,2,73,FA,TL
IC,2364,2,68,TL,KD
IC,2364,2,30,KD,LK
IC,2364,2,46,LK,BM
IC,2364,2,33,BM,ES
IC,2364,3,73,FA,TL
IC,2364,3,68,TL,KD
IC,2364,3,30,KD,LK
IC,2364,3,46,LK,BM
IC,2364,3,33,BM,ES
IC,2365,2,26,ES,BM
IC,2365,2,34,BM,LK
IC,2365,2,32,LK,KD
IC,2365,2,46,KD,TL
IC,2365,2,44,TL,FA
IC,2365,2,102,TL,
IC,2365,3,26,ES,BM
IC,2365,3,34,BM,LK
IC,2365,3,32,LK,KD
IC,2365,3,46,KD,TL
IC,2365,3,44,TL,FA
IC,2365,3,102,TL,
IC,2368,2,55,FA,TL
IC,2368,2,52,TL,KD
IC,2368,2,24,KD,LK
IC,2368,2,28,LK,BM
IC,2368,2,12,BM,ES
IC,2368,3,55,FA,TL
IC,2368,3,52,TL,KD
IC,2368,3,24,KD,LK
IC,2368,3,28,LK,BM
IC,2368,3,12,BM,ES
IC,2369,2,14,ES,BM
IC,2369,2,15,BM,LK
IC,2369,2,13,LK,KD
IC,2369,2,55,KD,TL
IC,2369,2,55,TL,FA
IC,2369,2,77,TL,
IC,2369,3,14,ES,BM
IC,2369,3,15,BM,LK
IC,2369,3,13,LK,KD
IC,2369,3,55,KD,TL
IC,2369,3,55,TL,FA
IC,2369,3,77,TL,
IC,2371,2,22,ES,BM
IC,2371,2,43,BM,LK
IC,2371,2,34,LK,KD
IC,2371,2,78,KD,TL
IC,2371,2,76,TL,FA
IC,2371,2,49,TL,
IC,2371,3,22,ES,BM
IC,2371,3,43,BM,LK
IC,2371,3,34,LK,KD
IC,2371,3,78,KD,TL
IC,2371,3,76,TL,FA
IC,2371,3,49,TL,
IC,2374,2,35,FA,TL
IC,2374,2,34,TL,KD
IC,2374,2,20,KD,LK
IC,2374,2,20,LK,BM
IC,2374,2,13,BM,ES
IC,2374,3,35,FA,TL
IC,2374,3,34,TL,KD
IC,2374,3,20,KD,LK
IC,2374,3,20,LK,BM
IC,2374,3,13,BM,ES
IC,2376,2,55,FA,TL
IC,2376,2,55,TL,KD
IC,2376,2,29,KD,LK
IC,2376,2,27,LK,BM
IC,2376,2,21,BM,ES
IC,2376,3,55,FA,TL
IC,2376,3,55,TL,KD
IC,2376,3,29,KD,LK
IC,2376,3,27,LK,BM
IC,2376,3,21,BM,ES
IC,2377,2,48,ES,BM
IC,2377,2,43,BM,LK
IC,2377,2,25,LK,KD
IC,2377,2,33,KD,TL
IC,2377,2,33,TL,FA
IC,2377,2,44,TL,
IC,2377,3,48,ES,BM
IC,2377,3,43,BM,LK
IC,2377,3,25,LK,KD
IC,2377,3,33,KD,TL
IC,2377,3,33,TL,FA
IC,2377,3,44,TL,
IC,2383,2,12,ES,BM
IC,2383,2,26,BM,LK
IC,2383,2,24,LK,KD
IC,2383,2,25,KD,TL
IC,2383,2,25,TL,FA
IC,2383,3,12,ES,BM
IC,2383,3,26,BM,LK
IC,2383,3,24,LK,KD
IC,2383,3,25,KD,TL
IC,2383,3,25,TL,FA
