TripId,TrainCategory,TrainId,FromStation,ToStation,Departure,Arrival,Demand,Electrified,GGVId,Composition,UnitSpecificId
369,RØ,1569,KK/86,KB/86,1073,1165,132,false,-1,1xICA,ICA_2
372,RØ,1570_4270,KB/86,KH/86,1310,1410,36,false,-1,1xICA,ICA_2
373,RØ,1570_4270,KH/86,HG/86,1417,1472,137,true,-1,1xICA,ICA_2
1304,RØ,3802_4204,NF/86,VO/86,283,304,8,false,-1,2xICA,ICA_20
1305,RØ,3802_4204,VO/86,HG/86,310,452,222,true,-1,2xICA,ICA_20
524,RØ,2233_4833,HG/86,NÆ/86,478,602,377,true,-1,"1xERF, 1xICA",ICA_20
525,RØ,2233_4833,NÆ/86,NF/86,613,652,15,false,-1,1xICA,ICA_20
1996,RØ,4828,NF/86,NÆ/86,667,706,14,false,2228_4430_4828,1xICA,ICA_20
511,RØ,2228,NÆ/86,HG/86,718,842,113,true,2228_4430_4828,1xICA,ICA_20
1243,RØ,3463_2463,HG/86,KH/86,924,974,191,true,3463_2463_3863_4263,"1xERF, 1xICA",ICA_20
1244,RØ,3463_2463,KH/86,NÆ/86,977,1042,386,true,3463_2463_3863_4263,"1xERF, 2xICA",ICA_20
1777,RØ,4454,NÆ/86,KK/86,1086,1162,34,true,2252_4454_4852,1xICA,ICA_20
390,RØ,1581,KK/86,KB/86,1253,1346,123,false,-1,1xICA,ICA_20
2359,L,910,SDB/86,FA/86,284,377,67,true,10_910,"1xERF, 1xICA",ICA_21
4,L,10,FA/86,CPH/86,387,512,614,true,10_910,"1xERF, 3xICA",ICA_21
1363,L,39_4039,CPH/86,FA/86,626,754,322,true,-1,"1xERF, 2xICA",ICA_21
1364,L,39_4039,FA/86,VJ/86,758,771,295,false,-1,2xICA,ICA_21
1365,L,39_4039,VJ/86,AR/86,773,818,263,false,-1,2xICA,ICA_21
1131,RV,2948,AR/86,FA/86,878,946,230,false,-1,2xICA,ICA_21
1144,RV,2953,FA/86,AR/86,974,1043,102,false,-1,1xICA,ICA_21
1150,RV,2960,AR/86,FA/86,1058,1126,94,false,-1,1xICA,ICA_21
405,IC,160,FA/86,KH/86,1136,1270,80,true,160_2360_4160_460,1xICA,ICA_21
2422,M,9387,KH/86,CPH/86,1321,1334,0,true,-1,5xICA,ICA_21
35,L,11_4011,OD/86,FA/86,303,334,10,true,11_4011_911,1xICA,ICA_22
1911,RR,4708,FA/86,OD/86,334,376,57,true,-1,1xICA,ICA_22
2108,L,608,OD/86,KH/86,379,458,368,true,-1,"1xERF, 1xICA",ICA_22
234,IC,141_4141,KH/86,FA/86,650,782,121,true,-1,1xICA,ICA_22
235,IC,141_4141,FA/86,AR/86,789,848,111,false,-1,1xICA,ICA_22
236,IC,141_4141,AR/86,ABL/86,855,944,150,false,-1,1xICA,ICA_22
1441,L,4058_58,ABL/86,AR/86,946,1033,160,false,4058_58_958,2xICA,ICA_22
1442,L,4058_58,AR/86,VJ/86,1040,1084,251,false,4058_58_958,2xICA,ICA_22
1443,L,4058_58,VJ/86,FA/86,1086,1101,280,false,4058_58_958,2xICA,ICA_22
1444,L,4058_58,FA/86,CPH/86,1107,1232,309,true,4058_58_958,"1xERF, 2xICA",ICA_22
634,IC,2313,ES/86,FA/86,303,367,49,true,1413_113_2308_2313_413_4113,2xICA,ICA_23
1502,IC,413_4113,FA/86,AR/86,369,428,167,false,1413_113_2308_2313_413_4113,2xICA,ICA_23
1503,IC,413_4113,AR/86,ABL/86,435,524,178,false,1413_113_2308_2313_413_4113,2xICA,ICA_23
1399,L,4030_30,ABL/86,AR/86,526,613,119,false,-1,1xICA,ICA_23
1400,L,4030_30,AR/86,VJ/86,620,664,253,false,-1,2xICA,ICA_23
1401,L,4030_30,VJ/86,FA/86,666,681,278,false,-1,2xICA,ICA_23
1402,L,4030_30,FA/86,CPH/86,687,812,333,true,-1,"1xERF, 2xICA",ICA_23
2097,L,59_4059,CPH/86,FA/86,926,1054,653,true,59_4059_959,"1xERF, 3xICA",ICA_23
2098,L,59_4059,FA/86,VJ/86,1058,1071,407,false,59_4059_959,3xICA,ICA_23
2099,L,59_4059,VJ/86,AR/86,1073,1118,355,false,59_4059_959,3xICA,ICA_23
1542,IC,4171,AR/86,AB/86,1305,1379,49,false,-1,1xICA,ICA_23
634,IC,2313,ES/86,FA/86,303,367,49,true,1413_113_2308_2313_413_4113,2xICA,ICA_24
1502,IC,413_4113,FA/86,AR/86,369,428,167,false,1413_113_2308_2313_413_4113,2xICA,ICA_24
1503,IC,413_4113,AR/86,ABL/86,435,524,178,false,1413_113_2308_2313_413_4113,2xICA,ICA_24
1493,IC,4132_432,ABL/86,AR/86,548,643,92,false,132_2332_4132_432,1xICA,ICA_24
1494,IC,4132_432,AR/86,FA/86,650,709,96,false,132_2332_4132_432,1xICA,ICA_24
659,IC,2332,FA/86,ES/86,711,774,82,true,132_2332_4132_432,1xICA,ICA_24
681,IC,2345,ES/86,FA/86,783,847,82,true,145_2345_445_4145,1xICA,ICA_24
1783,IC,445_4145,FA/86,AR/86,849,908,217,false,145_2345_445_4145,2xICA,ICA_24
1784,IC,445_4145,AR/86,ABL/86,915,1004,279,false,145_2345_445_4145,2xICA,ICA_24
1531,IC,4164_464,ABL/86,AR/86,1028,1123,94,false,164_2364_4164_464,1xICA,ICA_24
1532,IC,4164_464,AR/86,FA/86,1130,1189,100,false,164_2364_4164_464,1xICA,ICA_24
709,IC,2364,FA/86,ES/86,1191,1254,73,true,164_2364_4164_464,1xICA,ICA_24
1271,RØ,3502,KB/86,KK/86,303,391,133,false,3502_4425,1xICA,ICA_25
1736,RØ,4425,KK/86,NÆ/86,398,472,74,true,3502_4425,"1xERF, 1xICA",ICA_25
1724,RØ,4414,NÆ/86,KK/86,486,562,124,true,2212_4414_4812,1xICA,ICA_25
242,IC,145,KK/86,FA/86,701,842,123,true,145_2345_445_4145,1xICA,ICA_25
1783,IC,445_4145,FA/86,AR/86,849,908,217,false,145_2345_445_4145,2xICA,ICA_25
1784,IC,445_4145,AR/86,ABL/86,915,1004,279,false,145_2345_445_4145,2xICA,ICA_25
1453,L,4066_66,ABL/86,AR/86,1066,1153,56,false,4066_66_966,1xICA,ICA_25
1454,L,4066_66,AR/86,VJ/86,1160,1204,106,false,4066_66_966,1xICA,ICA_25
1455,L,4066_66,VJ/86,FA/86,1206,1221,119,false,4066_66_966,1xICA,ICA_25
1456,L,4066_66,FA/86,CPH/86,1227,1352,182,true,4066_66_966,"1xERF, 1xICA",ICA_25
1375,L,4014_14,AB/86,AR/86,303,372,74,false,-1,1xICA,ICA_26
1376,L,4014_14,AR/86,VJ/86,380,424,413,false,-1,4xICA,ICA_26
1377,L,4014_14,VJ/86,FA/86,426,441,462,false,-1,4xICA,ICA_26
1378,L,4014_14,FA/86,CPH/86,447,572,663,true,-1,5xICA,ICA_26
1971,L,47_4047,CPH/86,FA/86,746,874,365,true,47_4047_747,3xICA,ICA_26
1972,L,47_4047,FA/86,VJ/86,878,891,383,false,47_4047_747,3xICA,ICA_26
1973,L,47_4047,VJ/86,AR/86,893,938,305,false,47_4047_747,3xICA,ICA_26
1140,RV,2952_2352,AR/86,FA/86,938,1006,157,false,-1,2xICA,ICA_26
1141,RV,2952_2352,FA/86,ES/86,1011,1074,55,true,-1,2xICA,ICA_26
712,IC,2365,ES/86,FA/86,1083,1147,46,true,165_2365_465_4165,1xICA,ICA_26
1165,RV,2969,FA/86,AR/86,1214,1283,55,false,-1,1xICA,ICA_26
472,RØ,2200,KH/86,HG/86,307,362,29,true,-1,2xICA,ICA_27
514,RØ,2229_4829,HG/86,NÆ/86,418,542,398,true,-1,3xICA,ICA_27
1733,RØ,4422,NÆ/86,KK/86,606,682,61,true,2220_4422_4820,1xICA,ICA_27
266,IC,149,KK/86,FA/86,761,902,141,true,149_2349_449_4149,1xICA,ICA_27
1790,IC,449_4149,FA/86,AR/86,909,968,286,false,149_2349_449_4149,2xICA,ICA_27
1791,IC,449_4149,AR/86,ABL/86,975,1064,302,false,149_2349_449_4149,2xICA,ICA_27
1545,IC,4172_474,ABL/86,AR/86,1148,1243,31,false,172_2374_4172_474,1xICA,ICA_27
1546,IC,4172_474,AR/86,FA/86,1250,1309,95,false,172_2374_4172_474,1xICA,ICA_27
724,IC,2374,FA/86,ES/86,1311,1374,35,true,172_2374_4172_474,1xICA,ICA_27
472,RØ,2200,KH/86,HG/86,307,362,29,true,-1,2xICA,ICA_28
514,RØ,2229_4829,HG/86,NÆ/86,418,542,398,true,-1,3xICA,ICA_28
1727,RØ,4418,NÆ/86,KK/86,546,622,85,true,2216_4418_4816,1xICA,ICA_28
333,RØ,1545,KK/86,KB/86,713,805,80,false,-1,2xICA,ICA_28
1283,RØ,3542,KB/86,KK/86,907,994,212,false,-1,2xICA,ICA_28
366,RØ,1565,KK/86,KB/86,1013,1105,212,false,-1,2xICA,ICA_28
357,RØ,1560,KB/86,KK/86,1177,1266,100,false,1560_2483,1xICA,ICA_28
852,RØ,2483,KK/86,NÆ/86,1268,1342,71,true,1560_2483,1xICA,ICA_28
591,RØ,2270,NÆ/86,KH/86,1365,1430,20,true,-1,1xICA,ICA_28
1977,RØ,4804,NF/86,NÆ/86,307,346,18,false,2204_4406_3406_4804,2xICA,ICA_29
1717,RØ,4406_3406,NÆ/86,KH/86,366,433,253,true,2204_4406_3406_4804,2xICA,ICA_29
1718,RØ,4406_3406,KH/86,HG/86,436,486,134,true,2204_4406_3406_4804,2xICA,ICA_29
538,RØ,2241_4841,HG/86,NÆ/86,598,722,106,true,-1,1xICA,ICA_29
539,RØ,2241_4841,NÆ/86,NF/86,733,772,18,false,-1,1xICA,ICA_29
2002,RØ,4836,NF/86,NÆ/86,787,826,29,false,2236_4438_3438_4836,1xICA,ICA_29
528,RØ,2236,NÆ/86,HG/86,838,962,323,true,2236_4438_3438_4836,"1xERF, 1xICA",ICA_29
584,RØ,2269_4869,HG/86,NÆ/86,1018,1142,155,true,-1,2xICA,ICA_29
585,RØ,2269_4869,NÆ/86,NF/86,1153,1192,24,false,-1,2xICA,ICA_29
1137,RØ,295,CPH/86,RO/86,5,39,9,true,-1,"1xERF, 4xICA",ICA_3
2377,M,9176,RO/86,KK/86,60,92,0,true,-1,3xICA,ICA_3
288,RØ,1517,KK/86,KB/86,293,385,51,false,-1,2xICA,ICA_3
282,RØ,1512,KB/86,KK/86,457,547,242,false,-1,2xICA,ICA_3
2467,M,9720,KK/86,HGL/86,692,696,0,true,-1,1xICA,ICA_3
408,IC,161,HGL/86,FA/86,934,1082,519,true,161_2361_461_4161,"1xICA, 2xERF",ICA_3
1153,RV,2961,FA/86,AR/86,1094,1163,30,false,-1,1xICA,ICA_3
1563,IC,4179,AR/86,AB/86,1425,1499,11,false,-1,1xICA,ICA_3
1977,RØ,4804,NF/86,NÆ/86,307,346,18,false,2204_4406_3406_4804,2xICA,ICA_30
478,RØ,2204,NÆ/86,HG/86,358,482,229,true,2204_4406_3406_4804,"1xERF, 1xICA",ICA_30
531,RØ,2237_4837,HG/86,NÆ/86,538,662,99,true,-1,1xICA,ICA_30
532,RØ,2237_4837,NÆ/86,NF/86,673,712,15,false,-1,1xICA,ICA_30
1999,RØ,4832,NF/86,NÆ/86,727,766,23,false,2232_4434_3434_4832,1xICA,ICA_30
521,RØ,2232,NÆ/86,HG/86,778,902,143,true,2232_4434_3434_4832,1xICA,ICA_30
1665,RØ,4263,HG/86,NÆ/86,928,1052,484,true,3463_2463_3863_4263,"1xICA, 2xERF",ICA_30
1314,RØ,3863,NÆ/86,NF/86,1058,1097,49,false,3463_2463_3863_4263,2xICA,ICA_30
1470,IC,4105,AR/86,ABL/86,312,404,21,false,-1,2xICA,ICA_31
1387,L,4022_22,ABL/86,AR/86,406,493,234,false,4022_22_722,2xICA,ICA_31
1388,L,4022_22,AR/86,VJ/86,500,544,280,false,4022_22_722,2xICA,ICA_31
1389,L,4022_22,VJ/86,FA/86,546,561,268,false,4022_22_722,2xICA,ICA_31
1390,L,4022_22,FA/86,CPH/86,567,692,337,true,4022_22_722,"1xERF, 2xICA",ICA_31
2037,L,55_4055,CPH/86,FA/86,866,994,441,true,-1,3xICA,ICA_31
2038,L,55_4055,FA/86,VJ/86,998,1011,379,false,-1,3xICA,ICA_31
2039,L,55_4055,VJ/86,AR/86,1013,1058,330,false,-1,3xICA,ICA_31
1162,RV,2968,AR/86,FA/86,1178,1246,38,false,-1,1xICA,ICA_31
2156,M,7085,FA/86,AR/86,1315,1395,0,false,-1,2xICA,ICA_31
1470,IC,4105,AR/86,ABL/86,312,404,21,false,-1,2xICA,ICA_32
1387,L,4022_22,ABL/86,AR/86,406,493,234,false,4022_22_722,2xICA,ICA_32
1388,L,4022_22,AR/86,VJ/86,500,544,280,false,4022_22_722,2xICA,ICA_32
1389,L,4022_22,VJ/86,FA/86,546,561,268,false,4022_22_722,2xICA,ICA_32
1390,L,4022_22,FA/86,CPH/86,567,692,337,true,4022_22_722,"1xERF, 2xICA",ICA_32
2037,L,55_4055,CPH/86,FA/86,866,994,441,true,-1,3xICA,ICA_32
2038,L,55_4055,FA/86,VJ/86,998,1011,379,false,-1,3xICA,ICA_32
2039,L,55_4055,VJ/86,AR/86,1013,1058,330,false,-1,3xICA,ICA_32
2040,L,55_4055,AR/86,AB/86,1065,1133,111,false,-1,1xICA,ICA_32
1465,L,4074_74,AB/86,AR/86,1203,1273,28,false,-1,1xICA,ICA_32
1466,L,4074_74,AR/86,VJ/86,1280,1324,38,false,-1,1xICA,ICA_32
1467,L,4074_74,VJ/86,FA/86,1326,1341,15,false,-1,3xICA,ICA_32
2,L,10,AR/86,VJ/86,320,364,153,false,10_910,2xICA,ICA_33
3,L,10,VJ/86,FA/86,366,381,203,false,10_910,2xICA,ICA_33
4,L,10,FA/86,CPH/86,387,512,614,true,10_910,"1xERF, 3xICA",ICA_33
1363,L,39_4039,CPH/86,FA/86,626,754,322,true,-1,"1xERF, 2xICA",ICA_33
1364,L,39_4039,FA/86,VJ/86,758,771,295,false,-1,2xICA,ICA_33
1365,L,39_4039,VJ/86,AR/86,773,818,263,false,-1,2xICA,ICA_33
1366,L,39_4039,AR/86,ABL/86,825,908,141,false,-1,1xICA,ICA_33
1441,L,4058_58,ABL/86,AR/86,946,1033,160,false,4058_58_958,2xICA,ICA_33
1442,L,4058_58,AR/86,VJ/86,1040,1084,251,false,4058_58_958,2xICA,ICA_33
1443,L,4058_58,VJ/86,FA/86,1086,1101,280,false,4058_58_958,2xICA,ICA_33
1444,L,4058_58,FA/86,CPH/86,1107,1232,309,true,4058_58_958,"1xERF, 2xICA",ICA_33
2,L,10,AR/86,VJ/86,320,364,153,false,10_910,2xICA,ICA_34
3,L,10,VJ/86,FA/86,366,381,203,false,10_910,2xICA,ICA_34
4,L,10,FA/86,CPH/86,387,512,614,true,10_910,"1xERF, 3xICA",ICA_34
1298,L,35_4035,CPH/86,FA/86,566,694,237,true,35_4035_935,2xICA,ICA_34
1299,L,35_4035,FA/86,VJ/86,698,711,160,false,35_4035_935,2xICA,ICA_34
2185,L,747,VJ/86,STR/86,899,1008,76,false,47_4047_747,1xICA,ICA_34
2193,L,762,STR/86,FA/86,1024,1154,52,false,4062_62_762,1xICA,ICA_34
417,IC,168,FA/86,KH/86,1256,1390,58,true,168_2368_4168_468,1xICA,ICA_34
1473,IC,4116_416,AB/86,AR/86,325,403,137,false,116_2316_4116_416,1xICA,ICA_35
38,L,11_4011,AR/86,ABL/86,405,488,125,false,11_4011_911,1xICA,ICA_35
1489,IC,4128_428,ABL/86,AR/86,488,583,110,false,128_2328_4128_428,1xICA,ICA_35
1490,IC,4128_428,AR/86,FA/86,590,649,69,false,128_2328_4128_428,1xICA,ICA_35
653,IC,2328,FA/86,ES/86,651,714,37,true,128_2328_4128_428,1xICA,ICA_35
674,RV,2341_2941,ES/86,FA/86,724,789,26,true,-1,1xICA,ICA_35
675,RV,2341_2941,FA/86,AR/86,794,863,43,false,-1,1xICA,ICA_35
1430,L,4050_50,AR/86,VJ/86,920,964,306,false,4050_50_950,3xICA,ICA_35
1431,L,4050_50,VJ/86,FA/86,966,981,360,false,4050_50_950,3xICA,ICA_35
1432,L,4050_50,FA/86,CPH/86,987,1112,494,true,4050_50_950,"1xERF, 3xICA",ICA_35
2188,L,75,CPH/86,FA/86,1166,1294,248,true,75_975,2xICA,ICA_35
2189,L,75,FA/86,VJ/86,1298,1311,161,false,75_975,2xICA,ICA_35
2190,L,75,VJ/86,AR/86,1313,1358,131,false,75_975,1xICA,ICA_35
438,L,19_4019,CPH/86,FA/86,326,454,332,true,19_4019_919,"1xERF, 2xICA",ICA_36
439,L,19_4019,FA/86,VJ/86,458,471,300,false,19_4019_919,2xICA,ICA_36
440,L,19_4019,VJ/86,AR/86,473,518,232,false,19_4019_919,2xICA,ICA_36
441,L,19_4019,AR/86,ABL/86,525,608,63,false,19_4019_919,1xICA,ICA_36
1497,IC,4136_136,ABL/86,AR/86,608,703,105,false,-1,1xICA,ICA_36
1498,IC,4136_136,AR/86,FA/86,710,771,103,false,-1,1xICA,ICA_36
1499,IC,4136_136,FA/86,HGL/86,776,929,250,true,-1,"1xERF, 1xICA",ICA_36
426,IC,177,HGL/86,FA/86,1174,1322,125,true,177_2377_477,1xICA,ICA_36
1965,IC,477,FA/86,AR/86,1329,1400,48,false,177_2377_477,1xICA,ICA_36
2105,L,6,FA/86,CPH/86,327,452,246,true,-1,2xICA,ICA_37
1186,L,31_4031,CPH/86,FA/86,506,634,350,true,31_4031_731,"1xERF, 2xICA",ICA_37
1187,L,31_4031,FA/86,VJ/86,638,651,227,false,31_4031_731,2xICA,ICA_37
1188,L,31_4031,VJ/86,AR/86,653,698,218,false,31_4031_731,2xICA,ICA_37
1189,L,31_4031,AR/86,ABL/86,705,788,80,false,31_4031_731,1xICA,ICA_37
1514,IC,4148_448,ABL/86,AR/86,788,883,112,false,148_2348_4148_448,1xICA,ICA_37
1515,IC,4148_448,AR/86,FA/86,890,949,127,false,148_2348_4148_448,1xICA,ICA_37
684,IC,2348,FA/86,ES/86,951,1014,109,true,148_2348_4148_448,1xICA,ICA_37
706,IC,2361,ES/86,FA/86,1023,1087,72,true,161_2361_461_4161,1xICA,ICA_37
1900,IC,461_4161,FA/86,AR/86,1089,1148,128,false,161_2361_461_4161,1xICA,ICA_37
1901,IC,461_4161,AR/86,ABL/86,1155,1244,55,false,161_2361_461_4161,1xICA,ICA_37
1574,IC,4190,ABL/86,AR/86,1378,1473,20,false,-1,2xICA,ICA_37
36,L,11_4011,FA/86,VJ/86,338,351,15,false,11_4011_911,1xICA,ICA_38
37,L,11_4011,VJ/86,AR/86,353,398,69,false,11_4011_911,1xICA,ICA_38
1090,RV,2916,AR/86,FA/86,398,466,117,false,-1,1xICA,ICA_38
2173,L,723,FA/86,STR/86,523,648,67,false,23_4023_723,1xICA,ICA_38
2179,L,738,STR/86,FA/86,664,794,82,false,4038_38_738,1xICA,ICA_38
211,IC,140,FA/86,KK/86,836,979,236,true,140_2340_4140_440,2xICA,ICA_38
414,IC,165,KK/86,FA/86,1001,1142,395,true,165_2365_465_4165,3xICA,ICA_38
411,IC,164,FA/86,KH/86,1196,1330,92,true,164_2364_4164_464,1xICA,ICA_38
610,RØ,2291,KH/86,NÆ/86,1390,1454,102,true,1289_2089_2291,1xICA,ICA_38
41,RØ,1204,NF/86,KH/86,338,415,224,false,-1,2xICA,ICA_39
1220,RØ,3427_2427,KH/86,NÆ/86,437,502,85,true,-1,"1xERF, 1xICA",ICA_39
761,RØ,2416,NÆ/86,KK/86,516,592,123,true,1537_2416,1xICA,ICA_39
321,RØ,1537,KK/86,KB/86,593,685,71,false,1537_2416,1xICA,ICA_39
312,RØ,1532,KB/86,KK/86,757,847,142,false,1532_2455,1xICA,ICA_39
819,RØ,2455,KK/86,NÆ/86,848,922,132,true,1532_2455,1xICA,ICA_39
1763,RØ,4446_3446,NÆ/86,KH/86,966,1033,79,true,2244_4446_3446_4844,"1xERF, 1xICA",ICA_39
1764,RØ,4446_3446,KH/86,HG/86,1036,1086,153,true,2244_4446_3446_4844,"1xERF, 1xICA",ICA_39
975,RØ,2579,HG/86,KH/86,1153,1208,52,true,-1,2xICA,ICA_39
429,IC,181,KH/86,FA/86,1250,1382,166,true,181_2376,2xICA,ICA_39
727,IC,2376,FA/86,ES/86,1392,1455,55,true,181_2376,1xICA,ICA_39
1137,RØ,295,CPH/86,RO/86,5,39,9,true,-1,"1xERF, 4xICA",ICA_4
2377,M,9176,RO/86,KK/86,60,92,0,true,-1,3xICA,ICA_4
155,IC,125_4125,KK/86,FA/86,401,542,305,true,-1,"1xERF, 1xICA",ICA_4
156,IC,125_4125,FA/86,AR/86,549,608,115,false,-1,1xICA,ICA_4
157,IC,125_4125,AR/86,ABL/86,615,704,77,false,-1,1xICA,ICA_4
1417,L,4042_42,ABL/86,AR/86,706,793,109,false,4042_42_942,1xICA,ICA_4
1418,L,4042_42,AR/86,VJ/86,800,844,267,false,4042_42_942,2xICA,ICA_4
1419,L,4042_42,VJ/86,FA/86,846,861,298,false,4042_42_942,2xICA,ICA_4
1420,L,4042_42,FA/86,CPH/86,867,992,419,true,4042_42_942,"1xERF, 2xICA",ICA_4
2150,L,67_4067,CPH/86,FA/86,1047,1174,380,true,67_4067_967,"1xERF, 2xICA",ICA_4
2151,L,67_4067,FA/86,VJ/86,1178,1191,270,false,67_4067_967,2xICA,ICA_4
2152,L,67_4067,VJ/86,AR/86,1193,1238,233,false,67_4067_967,2xICA,ICA_4
41,RØ,1204,NF/86,KH/86,338,415,224,false,-1,2xICA,ICA_40
83,RØ,1229,KH/86,NF/86,488,563,128,false,-1,1xICA,ICA_40
68,RØ,1220,NF/86,KH/86,578,655,100,false,1220_1541,1xICA,ICA_40
327,RØ,1541,KH/86,KB/86,662,745,44,false,1220_1541,1xICA,ICA_40
318,RØ,1536,KB/86,KK/86,817,907,181,false,1536_2459_3859_4259,2xICA,ICA_40
414,IC,165,KK/86,FA/86,1001,1142,395,true,165_2365_465_4165,3xICA,ICA_40
2452,L,967,FA/86,SDB/86,1181,1272,65,true,67_4067_967,1xICA,ICA_40
1084,RV,2912,AR/86,FA/86,338,406,85,false,-1,1xICA,ICA_41
1921,RR,4714,FA/86,OD/86,422,468,70,true,-1,1xICA,ICA_41
2222,IC,814,OD/86,HGL/86,480,583,305,true,214_814,"1xERF, 1xICA",ICA_41
385,IC,157_4157,HGL/86,FA/86,874,1022,465,true,-1,"1xERF, 2xICA",ICA_41
386,IC,157_4157,FA/86,AR/86,1029,1088,151,false,-1,1xICA,ICA_41
387,IC,157_4157,AR/86,ABL/86,1095,1184,61,false,-1,1xICA,ICA_41
1570,IC,4184_484,ABL/86,AR/86,1328,1423,16,false,-1,1xICA,ICA_41
1571,IC,4184_484,AR/86,KD/86,1430,1513,27,false,-1,1xICA,ICA_41
2362,L,911,FA/86,SDB/86,341,432,13,true,11_4011_911,1xICA,ICA_42
2389,L,926,SDB/86,FA/86,524,617,87,true,4026_26_926,1xICA,ICA_42
1112,RV,2933,FA/86,AR/86,674,743,30,false,-1,1xICA,ICA_42
1424,L,4046_46,AR/86,VJ/86,860,904,247,false,4046_46_746,2xICA,ICA_42
1425,L,4046_46,VJ/86,FA/86,906,921,264,false,4046_46_746,2xICA,ICA_42
1426,L,4046_46,FA/86,CPH/86,927,1052,409,true,4046_46_746,"1xERF, 2xICA",ICA_42
2165,L,71,CPH/86,FA/86,1106,1234,232,true,-1,2xICA,ICA_42
2166,L,71,FA/86,VJ/86,1238,1251,208,false,-1,2xICA,ICA_42
2167,L,71,VJ/86,AR/86,1253,1298,205,false,-1,2xICA,ICA_42
1372,L,4007,AR/86,ABL/86,345,428,48,false,-1,1xICA,ICA_43
1485,IC,4124_424,ABL/86,AR/86,428,523,233,false,124_2324_4124_424,2xICA,ICA_43
1400,L,4030_30,AR/86,VJ/86,620,664,253,false,-1,2xICA,ICA_43
1401,L,4030_30,VJ/86,FA/86,666,681,278,false,-1,2xICA,ICA_43
1402,L,4030_30,FA/86,CPH/86,687,812,333,true,-1,"1xERF, 2xICA",ICA_43
2097,L,59_4059,CPH/86,FA/86,926,1054,653,true,59_4059_959,"1xERF, 3xICA",ICA_43
2098,L,59_4059,FA/86,VJ/86,1058,1071,407,false,59_4059_959,3xICA,ICA_43
2099,L,59_4059,VJ/86,AR/86,1073,1118,355,false,59_4059_959,3xICA,ICA_43
2100,L,59_4059,AR/86,AB/86,1125,1193,90,false,59_4059_959,1xICA,ICA_43
1539,RV,4169,AB/86,ABL/86,1354,1364,1,false,-1,1xICA,ICA_43
47,IC,121,KH/86,FA/86,350,482,212,true,121_2321_421_4121,"1xERF, 1xICA",ICA_44
2392,L,927,FA/86,SDB/86,581,672,64,true,27_4027_927,1xICA,ICA_44
2431,L,942,SDB/86,FA/86,764,857,67,true,4042_42_942,1xICA,ICA_44
2076,IC,5761,FA/86,FLB/80,870,953,49,true,-1,1xICA,ICA_44
2073,IC,5760,FLB/80,FA/86,965,1050,21,true,-1,1xICA,ICA_44
354,IC,156,FA/86,KK/86,1076,1219,85,true,156_2356_4156_456,1xICA,ICA_44
2126,M,6370,KK/86,KH/86,1311,1317,0,true,-1,1xICA,ICA_44
457,RØ,2085_1285,KH/86,NF/86,1327,1415,87,false,-1,1xICA,ICA_44
1369,RV,4003,AB/86,ABL/86,358,368,3,false,-1,2xICA,ICA_45
1480,IC,4120_120,ABL/86,AR/86,368,463,377,false,-1,3xICA,ICA_45
1481,IC,4120_120,AR/86,FA/86,470,531,254,false,-1,2xICA,ICA_45
1106,RV,2929,FA/86,AR/86,614,683,34,false,-1,1xICA,ICA_45
1418,L,4042_42,AR/86,VJ/86,800,844,267,false,4042_42_942,2xICA,ICA_45
1419,L,4042_42,VJ/86,FA/86,846,861,298,false,4042_42_942,2xICA,ICA_45
1420,L,4042_42,FA/86,CPH/86,867,992,419,true,4042_42_942,"1xERF, 2xICA",ICA_45
2150,L,67_4067,CPH/86,FA/86,1047,1174,380,true,67_4067_967,"1xERF, 2xICA",ICA_45
2151,L,67_4067,FA/86,VJ/86,1178,1191,270,false,67_4067_967,2xICA,ICA_45
2152,L,67_4067,VJ/86,AR/86,1193,1238,233,false,67_4067_967,2xICA,ICA_45
2153,L,67_4067,AR/86,AB/86,1245,1313,87,false,67_4067_967,1xICA,ICA_45
1369,RV,4003,AB/86,ABL/86,358,368,3,false,-1,2xICA,ICA_46
1480,IC,4120_120,ABL/86,AR/86,368,463,377,false,-1,3xICA,ICA_46
1324,RV,3922_4724,AR/86,FA/86,489,567,64,false,-1,1xICA,ICA_46
1325,RV,3922_4724,FA/86,OD/86,570,616,16,true,-1,1xICA,ICA_46
1033,RV,2741,OD/86,FA/86,758,811,19,true,-1,1xICA,ICA_46
1128,RV,2945,FA/86,AR/86,854,923,51,false,-1,1xICA,ICA_46
1140,RV,2952_2352,AR/86,FA/86,938,1006,157,false,-1,2xICA,ICA_46
1141,RV,2952_2352,FA/86,ES/86,1011,1074,55,true,-1,2xICA,ICA_46
721,IC,2371,ES/86,FA/86,1203,1267,78,true,173_2371_471,1xICA,ICA_46
2156,M,7085,FA/86,AR/86,1315,1395,0,false,-1,2xICA,ICA_46
640,IC,2317,ES/86,FA/86,362,427,86,true,1417_117_2317_417_4117,1xICA,ICA_47
1566,IC,417_4117,FA/86,AR/86,429,488,213,false,1417_117_2317_417_4117,2xICA,ICA_47
1394,L,4026_26,AR/86,VJ/86,560,604,226,false,4026_26_926,2xICA,ICA_47
1395,L,4026_26,VJ/86,FA/86,606,621,257,false,4026_26_926,2xICA,ICA_47
1396,L,4026_26,FA/86,CPH/86,627,752,373,true,4026_26_926,"1xERF, 2xICA",ICA_47
